,action,who,s_time,e_time,t_time,sub_action,action:sub_action
345,Parent gaze,Parent,36.12,36.3,0.18,robot,Parent gaze:robot
346,Parent gaze,Parent,38.45,40.19,1.74,robot,Parent gaze:robot
347,Parent gaze,Parent,40.24,40.76,0.52,child,Parent gaze:child
348,Parent gaze,Parent,40.82,42.42,1.6,props,Parent gaze:props
349,Parent gaze,Parent,42.46,43.04,0.58,child,Parent gaze:child
350,Parent gaze,Parent,43.07,46.63,3.56,props,Parent gaze:props
351,Parent gaze,Parent,46.67,47.33,0.66,robot,Parent gaze:robot
352,Parent gaze,Parent,47.36,49.8,2.44,props,Parent gaze:props
353,Parent gaze,Parent,49.82,54.0,4.18,child,Parent gaze:child
354,Parent gaze,Parent,54.03,57.83,3.8,robot,Parent gaze:robot
355,Parent gaze,Parent,57.89,63.07,5.18,props,Parent gaze:props
356,Parent gaze,Parent,63.12,63.72,0.6,robot,Parent gaze:robot
357,Parent gaze,Parent,63.78,64.52,0.74,props,Parent gaze:props
358,Parent gaze,Parent,64.55,65.49,0.94,robot,Parent gaze:robot
359,Parent gaze,Parent,65.5,66.32,0.82,props,Parent gaze:props
360,Parent gaze,Parent,66.39,67.19,0.8,robot,Parent gaze:robot
361,Parent gaze,Parent,67.23,67.87,0.64,child,Parent gaze:child
362,Parent gaze,Parent,67.89,70.39,2.5,robot,Parent gaze:robot
363,Parent gaze,Parent,70.42,71.42,1.0,child,Parent gaze:child
364,Parent gaze,Parent,71.46000000000001,73.06,1.6,robot,Parent gaze:robot
365,Parent gaze,Parent,73.1,74.22,1.12,props,Parent gaze:props
366,Parent gaze,Parent,74.26,75.14,0.88,child,Parent gaze:child
367,Parent gaze,Parent,75.18,75.94,0.76,props,Parent gaze:props
368,Parent gaze,Parent,75.96000000000001,84.08,8.12,robot,Parent gaze:robot
369,Parent gaze,Parent,84.14,88.92,4.78,child,Parent gaze:child
370,Parent gaze,Parent,88.99,92.37,3.38,robot,Parent gaze:robot
371,Parent gaze,Parent,92.4,95.03999999999999,2.64,child,Parent gaze:child
372,Parent gaze,Parent,95.08,107.42,12.34,props,Parent gaze:props
373,Parent gaze,Parent,107.47,108.41,0.94,child,Parent gaze:child
374,Parent gaze,Parent,108.44,109.94,1.5,robot,Parent gaze:robot
375,Parent gaze,Parent,109.99000000000001,111.41,1.42,child,Parent gaze:child
376,Parent gaze,Parent,111.42,117.28,5.86,robot,Parent gaze:robot
377,Parent gaze,Parent,117.33,122.23,4.9,child,Parent gaze:child
378,Parent gaze,Parent,122.24,122.46,0.22,robot,Parent gaze:robot
379,Parent gaze,Parent,122.53,127.19,4.66,child,Parent gaze:child
380,Parent gaze,Parent,127.22,128.18,0.96,robot,Parent gaze:robot
381,Parent gaze,Parent,128.2,128.78,0.58,child,Parent gaze:child
382,Parent gaze,Parent,128.81,129.57,0.76,robot,Parent gaze:robot
383,Parent gaze,Parent,129.59,130.55,0.96,child,Parent gaze:child
384,Parent gaze,Parent,130.59,131.35,0.76,robot,Parent gaze:robot
385,Parent gaze,Parent,131.41,133.49,2.08,props,Parent gaze:props
386,Parent gaze,Parent,133.53,135.25,1.72,child,Parent gaze:child
387,Parent gaze,Parent,135.27,136.89,1.62,props,Parent gaze:props
388,Parent gaze,Parent,136.9,141.56,4.66,child,Parent gaze:child
389,Parent gaze,Parent,148.69,150.27,1.58,robot,Parent gaze:robot
390,Parent gaze,Parent,150.32,151.4,1.08,child,Parent gaze:child
391,Parent gaze,Parent,151.46,155.57999999999998,4.12,robot,Parent gaze:robot
392,Parent gaze,Parent,155.64,156.36,0.72,child,Parent gaze:child
393,Parent gaze,Parent,156.4,156.78,0.38,robot,Parent gaze:robot
394,Parent gaze,Parent,156.81,157.29,0.48,props,Parent gaze:props
395,Parent gaze,Parent,157.32999999999998,158.29,0.96,child,Parent gaze:child
396,Parent gaze,Parent,158.42000000000002,163.57999999999998,5.16,robot,Parent gaze:robot
397,Parent gaze,Parent,163.64,171.02,7.38,child,Parent gaze:child
398,Parent gaze,Parent,171.09,173.49,2.4,child,Parent gaze:child
399,Parent gaze,Parent,173.55,180.65,7.1,robot,Parent gaze:robot
400,Parent gaze,Parent,180.7,182.74,2.04,child,Parent gaze:child
401,Parent gaze,Parent,182.78,183.42,0.64,robot,Parent gaze:robot
402,Parent gaze,Parent,183.46,185.48,2.02,child,Parent gaze:child
403,Parent gaze,Parent,185.57,187.23,1.66,robot,Parent gaze:robot
404,Parent gaze,Parent,187.26,190.16,2.9,child,Parent gaze:child
405,Parent gaze,Parent,190.23,192.81,2.58,robot,Parent gaze:robot
406,Parent gaze,Parent,192.82,193.56,0.74,child,Parent gaze:child
407,Parent gaze,Parent,193.65,194.23,0.58,robot,Parent gaze:robot
408,Parent gaze,Parent,194.26,195.06,0.8,child,Parent gaze:child
409,Parent gaze,Parent,195.12,198.44,3.32,props,Parent gaze:props
410,Parent gaze,Parent,198.48,200.7,2.22,robot,Parent gaze:robot
411,Parent gaze,Parent,200.75,201.43,0.68,child,Parent gaze:child
412,Parent gaze,Parent,201.51,205.61,4.1,props,Parent gaze:props
413,Parent gaze,Parent,205.66,208.07999999999998,2.42,robot,Parent gaze:robot
414,Parent gaze,Parent,208.15,209.05,0.9,child,Parent gaze:child
415,Parent gaze,Parent,209.05,210.37,1.32,robot,Parent gaze:robot
416,Parent gaze,Parent,210.39,227.15,16.76,child,Parent gaze:child
417,Parent gaze,Parent,227.21,228.21,1.0,robot,Parent gaze:robot
418,Parent gaze,Parent,228.27,229.39,1.12,child,Parent gaze:child
419,Parent gaze,Parent,229.43,232.95,3.52,robot,Parent gaze:robot
420,Parent gaze,Parent,232.99,234.32999999999998,1.34,child,Parent gaze:child
421,Parent gaze,Parent,234.4,235.38,0.98,robot,Parent gaze:robot
422,Parent gaze,Parent,235.45,236.65,1.2,child,Parent gaze:child
423,Parent gaze,Parent,236.69,241.41,4.72,props,Parent gaze:props
424,Parent gaze,Parent,241.45,243.21,1.76,child,Parent gaze:child
425,Parent gaze,Parent,243.25,245.31,2.06,props,Parent gaze:props
426,Parent gaze,Parent,245.34,246.72,1.38,robot,Parent gaze:robot
427,Parent gaze,Parent,246.79,248.39,1.6,child,Parent gaze:child
428,Parent gaze,Parent,248.43,249.37,0.94,props,Parent gaze:props
429,Parent gaze,Parent,249.42,251.42,2.0,child,Parent gaze:child
430,Parent gaze,Parent,251.46,255.22,3.76,robot or prop,Parent gaze:robot or prop
431,Parent gaze,Parent,255.26,256.68,1.42,child,Parent gaze:child
432,Parent gaze,Parent,256.73,259.25,2.52,robot,Parent gaze:robot
433,Parent gaze,Parent,259.27,262.31,3.04,props,Parent gaze:props
434,Parent gaze,Parent,262.33,263.19,0.86,child,Parent gaze:child
435,Parent gaze,Parent,263.2,266.98,3.78,props,Parent gaze:props
436,Parent gaze,Parent,267.05,269.13,2.08,child,Parent gaze:child
437,Parent gaze,Parent,269.17,270.09,0.92,robot,Parent gaze:robot
438,Parent gaze,Parent,270.15,272.47,2.32,child,Parent gaze:child
439,Parent gaze,Parent,272.51,273.63,1.12,props,Parent gaze:props
440,Parent gaze,Parent,273.67,279.43,5.76,robot,Parent gaze:robot
441,Parent gaze,Parent,279.51,280.77,1.26,child,Parent gaze:child
442,Parent gaze,Parent,280.78,283.14,2.36,props,Parent gaze:props
443,Parent gaze,Parent,283.15999999999997,288.78,5.62,robot,Parent gaze:robot
444,Parent gaze,Parent,288.85,289.73,0.88,child,Parent gaze:child
445,Parent gaze,Parent,289.79,290.63,0.84,robot,Parent gaze:robot
446,Parent gaze,Parent,290.69,293.40999999999997,2.72,child,Parent gaze:child
447,Parent gaze,Parent,293.43,298.93,5.5,robot,Parent gaze:robot
448,Parent gaze,Parent,298.96,302.26,3.3,child,Parent gaze:child
449,Parent gaze,Parent,302.41,303.43,1.02,robot,Parent gaze:robot
450,Parent gaze,Parent,303.5,305.48,1.98,child,Parent gaze:child
451,Parent gaze,Parent,305.53,309.07,3.54,robot,Parent gaze:robot
452,Parent gaze,Parent,309.08,310.8,1.72,child,Parent gaze:child
453,Parent gaze,Parent,310.82,314.3,3.48,props,Parent gaze:props
454,Parent gaze,Parent,314.32,315.82,1.5,child,Parent gaze:child
455,Parent gaze,Parent,315.85,316.77,0.92,robot,Parent gaze:robot
456,Parent gaze,Parent,316.79,318.39,1.6,child,Parent gaze:child
457,Parent gaze,Parent,318.43,320.27,1.84,props,Parent gaze:props
458,Parent gaze,Parent,320.33,331.41,11.08,child,Parent gaze:child
459,Parent gaze,Parent,333.31,335.71,2.4,child,Parent gaze:child
460,Parent gaze,Parent,335.73,336.15,0.42,robot,Parent gaze:robot
461,Parent gaze,Parent,336.2,345.28,9.08,child,Parent gaze:child
462,Parent gaze,Parent,345.32,346.64,1.32,robot,Parent gaze:robot
463,Parent gaze,Parent,346.7,349.7,3.0,child,Parent gaze:child
464,Parent gaze,Parent,349.76,350.84000000000003,1.08,robot,Parent gaze:robot
465,Parent gaze,Parent,350.86,352.3,1.44,child,Parent gaze:child
466,Parent gaze,Parent,352.34000000000003,353.14,0.8,props,Parent gaze:props
467,Parent gaze,Parent,353.18,353.7,0.52,robot,Parent gaze:robot
468,Parent gaze,Parent,353.76,354.98,1.22,child,Parent gaze:child
469,Parent gaze,Parent,355.05,356.19,1.14,robot,Parent gaze:robot
470,Parent gaze,Parent,356.2,363.96,7.76,props,Parent gaze:props
471,Parent gaze,Parent,364.02,365.02,1.0,robot,Parent gaze:robot
472,Parent gaze,Parent,365.08,369.36,4.28,props,Parent gaze:props
473,Parent gaze,Parent,369.38,370.1,0.72,robot,Parent gaze:robot
474,Parent gaze,Parent,370.16,371.18,1.02,child,Parent gaze:child
475,Parent gaze,Parent,371.23,371.99,0.76,props,Parent gaze:props
476,Parent gaze,Parent,372.13,372.73,0.6,child,Parent gaze:child
477,Parent gaze,Parent,372.79,381.23,8.44,props,Parent gaze:props
478,Parent gaze,Parent,381.27,384.73,3.46,robot,Parent gaze:robot
479,Parent gaze,Parent,384.76,387.68,2.92,child,Parent gaze:child
480,Parent gaze,Parent,387.74,389.56,1.82,robot,Parent gaze:robot
481,Parent gaze,Parent,389.59,391.25,1.66,child,Parent gaze:child
482,Parent gaze,Parent,391.3,394.72,3.42,props,Parent gaze:props
483,Parent gaze,Parent,394.89,399.19,4.3,child,Parent gaze:child
484,Parent gaze,Parent,399.24,403.06,3.82,props,Parent gaze:props
485,Parent gaze,Parent,403.13,406.75,3.62,child,Parent gaze:child
486,Parent gaze,Parent,406.76,410.36,3.6,robot,Parent gaze:robot
487,Parent gaze,Parent,410.38,411.12,0.74,child,Parent gaze:child
488,Parent gaze,Parent,411.15,411.97,0.82,robot,Parent gaze:robot
489,Parent gaze,Parent,411.98,412.8,0.82,child,Parent gaze:child
490,Parent affect,Parent,9.84,15.0,5.16,positive 1,Parent affect:positive 1
491,Parent affect,Parent,15.1,17.22,2.12,positive 2,Parent affect:positive 2
492,Parent affect,Parent,30.72,32.4,1.68,positive 1,Parent affect:positive 1
493,Parent affect,Parent,32.46,38.2,5.74,positive 3,Parent affect:positive 3
494,Parent affect,Parent,67.23,70.39,3.16,positive 1,Parent affect:positive 1
495,Parent affect,Parent,74.17,76.21000000000001,2.04,positive 1,Parent affect:positive 1
496,Parent affect,Parent,80.59,82.21000000000001,1.62,positive 1,Parent affect:positive 1
497,Parent affect,Parent,118.1,123.76,5.66,positive 2,Parent affect:positive 2
498,Parent affect,Parent,123.81,126.59,2.78,positive 1,Parent affect:positive 1
499,Parent affect,Parent,163.24,168.82,5.58,positive 1,Parent affect:positive 1
500,Parent affect,Parent,212.605,216.065,3.46,positive 1,Parent affect:positive 1
501,Parent affect,Parent,223.235,224.655,1.42,positive 1,Parent affect:positive 1
502,Parent affect,Parent,237.99,239.49,1.5,positive 1,Parent affect:positive 1
503,Parent affect,Parent,267.24,271.22,3.98,positive 2,Parent affect:positive 2
504,Parent affect,Parent,290.77,293.63,2.86,positive 2,Parent affect:positive 2
505,Parent affect,Parent,300.48,302.88,2.4,positive 1,Parent affect:positive 1
506,Parent affect,Parent,325.42,328.14,2.72,positive 1,Parent affect:positive 1
507,Parent affect,Parent,338.42,342.7,4.28,positive 3,Parent affect:positive 3
508,Parent affect,Parent,342.78,345.26,2.48,positive 1,Parent affect:positive 1
509,Parent affect,Parent,383.98,391.14,7.16,affect,Parent affect:affect
510,Parent affect,Parent,404.89,407.37,2.48,positive 2,Parent affect:positive 2
511,Parent affect,Parent,411.09000000000003,412.85,1.76,positive 2,Parent affect:positive 2
512,Parent gesture,Parent,29.08,29.54,0.46,point at prop,Parent gesture:point at prop
513,Parent gesture,Parent,41.68,42.46,0.78,point at prop,Parent gesture:point at prop
514,Parent gesture,Parent,58.78,60.18,1.4,point at prop,Parent gesture:point at prop
515,Parent gesture,Parent,102.47,103.69,1.22,point at prop,Parent gesture:point at prop
516,Parent gesture,Parent,302.1,303.56,1.46,other,Parent gesture:other
517,Parent gesture,Parent,376.15,380.63,4.48,point at prop,Parent gesture:point at prop
518,Parent gesture,Parent,388.9,389.58,0.68,point at prop,Parent gesture:point at prop
519,Parent gesture,Parent,389.64,390.38,0.74,point at prop,Parent gesture:point at prop
520,Parent affective touch,Parent,4.84,5.92,1.08,affective touch,Parent affective touch:affective touch
521,Parent affective touch,Parent,6.0,7.38,1.38,affective touch,Parent affective touch:affective touch
522,Parent affective touch,Parent,35.54,40.3,4.76,affective touch,Parent affective touch:affective touch
523,Parent affective touch,Parent,87.7,88.84,1.14,affective touch,Parent affective touch:affective touch
524,Parent affective touch,Parent,109.56,111.6,2.04,affective touch,Parent affective touch:affective touch
525,Parent affective touch,Parent,220.20499999999998,225.20499999999998,5.0,affective touch,Parent affective touch:affective touch
526,Parent affective touch,Parent,322.92,330.52,7.6,affective touch,Parent affective touch:affective touch
527,Parent affective touch,Parent,340.62,347.06,6.44,affective touch,Parent affective touch:affective touch
528,Parent affective touch,Parent,347.84000000000003,349.92,2.08,affective touch,Parent affective touch:affective touch
529,Parent affective touch,Parent,411.90999999999997,414.75,2.84,affective touch,Parent affective touch:affective touch
530,Child prop manipulation,Child,43.87,45.55,1.68,child,Child prop manipulation:child
531,Child prop manipulation,Child,49.09,51.79,2.7,child,Child prop manipulation:child
532,Child prop manipulation,Child,56.06,59.26,3.2,child,Child prop manipulation:child
533,Child prop manipulation,Child,59.46,62.62,3.16,child,Child prop manipulation:child
534,Child prop manipulation,Child,73.03999999999999,75.5,2.46,child,Child prop manipulation:child
535,Child prop manipulation,Child,95.88,106.64,10.76,child,Child prop manipulation:child
536,Child prop manipulation,Child,129.56,132.68,3.12,child,Child prop manipulation:child
537,Child prop manipulation,Child,135.64,136.6,0.96,child,Child prop manipulation:child
538,Child prop manipulation,Child,151.5,157.12,5.62,child,Child prop manipulation:child
539,Child prop manipulation,Child,174.07999999999998,179.84,5.76,child,Child prop manipulation:child
540,Child prop manipulation,Child,193.98,205.44,11.46,child,Child prop manipulation:child
541,Child prop manipulation,Child,238.12,244.7,6.58,child,Child prop manipulation:child
542,Child prop manipulation,Child,249.07,260.93,11.86,child,Child prop manipulation:child
543,Child prop manipulation,Child,261.84,264.84,3.0,child,Child prop manipulation:child
544,Child prop manipulation,Child,265.34,277.38,12.04,child,Child prop manipulation:child
545,Child prop manipulation,Child,311.84,319.86,8.02,child,Child prop manipulation:child
546,Child prop manipulation,Child,352.36,355.28,2.92,child,Child prop manipulation:child
547,Child prop manipulation,Child,363.6,367.38,3.78,child,Child prop manipulation:child
548,Child prop manipulation,Child,380.79,384.45,3.66,child,Child prop manipulation:child
549,Child prop manipulation,Child,394.40999999999997,401.97,7.56,child,Child prop manipulation:child
550,Parent prop manipulation,Parent,104.2,106.94,2.74,parent,Parent prop manipulation:parent
551,robot pointing,robot,24.742,26.256,1.514,point at prop,robot pointing:point at prop
552,robot pointing,robot,32.456,34.342,1.886,point at prop,robot pointing:point at prop
553,robot pointing,robot,40.285,42.427,2.142,point at prop,robot pointing:point at prop
554,robot pointing,robot,48.799,51.171,2.372,point at prop,robot pointing:point at prop
555,robot pointing,robot,53.542,56.142,2.6,point at prop,robot pointing:point at prop
556,robot pointing,robot,80.1,80.98,0.88,point at prop,robot pointing:point at prop
557,robot pointing,robot,81.88,82.76,0.88,point at prop,robot pointing:point at prop
558,robot pointing,robot,84.58,85.7,1.12,point at prop,robot pointing:point at prop
559,robot pointing,robot,86.8,87.96000000000001,1.16,point at prop,robot pointing:point at prop
560,robot pointing,robot,88.96000000000001,90.24,1.28,point at prop,robot pointing:point at prop
561,robot pointing,robot,95.44,97.36,1.92,point at prop,robot pointing:point at prop
562,robot pointing,robot,158.05599999999998,160.05599999999998,2.0,point at prop,robot pointing:point at prop
563,robot pointing,robot,188.627,190.913,2.286,point at prop,robot pointing:point at prop
564,robot pointing,robot,212.485,214.399,1.914,point at prop,robot pointing:point at prop
565,robot pointing,robot,252.885,255.085,2.2,point at prop,robot pointing:point at prop
566,robot pointing,robot,276.027,278.342,2.315,point at prop,robot pointing:point at prop
567,robot pointing,robot,279.427,281.68399999999997,2.257,point at prop,robot pointing:point at prop
568,robot pointing,robot,283.112,285.312,2.2,point at prop,robot pointing:point at prop
569,robot pointing,robot,285.969,288.34000000000003,2.371,point at prop,robot pointing:point at prop
570,robot pointing,robot,289.111,291.454,2.343,point at prop,robot pointing:point at prop
571,robot text,robot,6.88,10.48,3.6,other,robot text:other
572,robot text,robot,12.56,15.28,2.72,other,robot text:other
573,robot text,robot,21.68,71.28,49.6,song,robot text:song
574,robot text,robot,76.76,79.16,2.4,put down,robot text:put down
575,robot text,robot,80.1,80.98,0.88,teach,robot text:teach
576,robot text,robot,81.88,82.76,0.88,teach,robot text:teach
577,robot text,robot,84.5,85.82,1.32,teach,robot text:teach
578,robot text,robot,86.8,87.96000000000001,1.16,teach,robot text:teach
579,robot text,robot,88.96000000000001,90.24,1.28,teach,robot text:teach
580,robot text,robot,91.74,93.58,1.84,other,robot text:other
581,robot text,robot,95.32,98.16,2.84,teach,robot text:teach
582,robot text,robot,99.66,102.5,2.84,put down,robot text:put down
583,robot text,robot,104.72,108.47999999999999,3.76,correction,robot text:correction
584,robot text,robot,108.86,111.3,2.44,other,robot text:other
585,robot text,robot,112.38,115.18,2.8,pick up,robot text:pick up
586,robot text,robot,127.04,129.6,2.56,other,robot text:other
587,robot text,robot,132.48,135.28,2.8,put down,robot text:put down
588,robot text,robot,138.54,140.74,2.2,other,robot text:other
589,robot text,robot,142.82,144.9,2.08,pick up,robot text:pick up
590,robot text,robot,154.24,156.92000000000002,2.68,positive feedback,robot text:positive feedback
591,robot text,robot,158.6,160.92000000000002,2.32,teach,robot text:teach
592,robot text,robot,161.74,164.06,2.32,pick up,robot text:pick up
593,robot text,robot,175.28,178.07999999999998,2.8,positive feedback,robot text:positive feedback
594,robot text,robot,179.57999999999998,182.42,2.84,put down,robot text:put down
595,robot text,robot,184.5,187.3,2.8,positive feedback,robot text:positive feedback
596,robot text,robot,188.56,191.56,3.0,teach,robot text:teach
597,robot text,robot,192.0,194.48,2.48,pick up,robot text:pick up
598,robot text,robot,198.98,201.62,2.64,positive feedback,robot text:positive feedback
599,robot text,robot,202.92000000000002,206.0,3.08,put down,robot text:put down
600,robot text,robot,208.32,211.0,2.68,positive feedback,robot text:positive feedback
601,robot text,robot,212.84,215.4,2.56,teach,robot text:teach
602,robot text,robot,215.98,218.42000000000002,2.44,pick up,robot text:pick up
603,robot text,robot,230.28,232.56,2.28,other,robot text:other
604,robot text,robot,234.76,237.12,2.36,pick up,robot text:pick up
605,robot text,robot,239.8,242.36,2.56,positive feedback,robot text:positive feedback
606,robot text,robot,243.9,246.5,2.6,put down,robot text:put down
607,robot text,robot,248.86,251.58,2.72,positive feedback,robot text:positive feedback
608,robot text,robot,252.76,255.92,3.16,teach,robot text:teach
609,robot text,robot,256.72,259.44,2.72,pick up,robot text:pick up
610,robot text,robot,268.42,271.26,2.84,positive feedback,robot text:positive feedback
611,robot text,robot,272.7,274.42,1.72,other,robot text:other
612,robot text,robot,276.5,279.3,2.8,teach,robot text:teach
613,robot text,robot,279.76,282.68,2.92,teach,robot text:teach
614,robot text,robot,283.08,285.68,2.6,teach,robot text:teach
615,robot text,robot,286.12,289.15999999999997,3.04,teach,robot text:teach
616,robot text,robot,289.22,292.26,3.04,teach,robot text:teach
617,robot text,robot,292.36,294.4,2.04,pick up,robot text:pick up
618,robot text,robot,306.96,309.44,2.48,other,robot text:other
619,robot text,robot,311.02,313.06,2.04,pick up,robot text:pick up
620,robot text,robot,316.02,318.82,2.8,positive feedback,robot text:positive feedback
621,robot text,robot,320.44,323.0,2.56,put down,robot text:put down
622,robot text,robot,325.62,328.06,2.44,positive feedback,robot text:positive feedback
623,robot text,robot,329.78,332.26,2.48,pick up,robot text:pick up
624,robot text,robot,344.28,346.6,2.32,other,robot text:other
625,robot text,robot,348.54,351.18,2.64,pick up,robot text:pick up
626,robot text,robot,353.6,356.32,2.72,positive feedback,robot text:positive feedback
627,robot text,robot,358.06,360.54,2.48,pick up,robot text:pick up
628,robot text,robot,364.96,367.88,2.92,positive feedback,robot text:positive feedback
629,robot text,robot,369.28,371.72,2.44,pick up,robot text:pick up
630,robot text,robot,382.85699999999997,385.771,2.914,positive feedback,robot text:positive feedback
631,robot text,robot,387.214,389.271,2.057,pick up,robot text:pick up
632,robot text,robot,396.428,399.228,2.8,positive feedback,robot text:positive feedback
633,robot text,robot,400.928,403.299,2.371,put down,robot text:put down
634,robot text,robot,405.784,408.641,2.857,positive feedback,robot text:positive feedback
635,robot text,robot,409.969,412.798,2.829,other,robot text:other
636,start-end,start-end,5.8,6.08,0.28,start,start-end:start
637,start-end,start-end,413.171,413.456,0.285,end,start-end:end
638,Conversational turns,"Parent,Child",10.54,16.98,6.440000000000001,PC,Conversational turns:PC
639,Conversational turns,"Parent,Child",27.74,31.77,4.030000000000001,PC,Conversational turns:PC
640,Conversational turns,"Parent,Child",29.13,31.77,2.6400000000000006,PC,Conversational turns:PC
641,Conversational turns,"Parent,Child",47.25,53.51,6.259999999999998,PC,Conversational turns:PC
642,Conversational turns,"Parent,Child",70.63,73.52,2.8900000000000006,PC,Conversational turns:PC
643,Conversational turns,"Parent,Child",81.15,85.07,3.9199999999999875,PC,Conversational turns:PC
644,Conversational turns,"Parent,Child",82.85,87.78999999999999,4.939999999999998,PC,Conversational turns:PC
645,Conversational turns,"Parent,Child",87.92,92.44,4.519999999999996,PC,Conversational turns:PC
646,Conversational turns,"Parent,Child",114.87,119.96000000000001,5.090000000000003,PC,Conversational turns:PC
647,Conversational turns,"Parent,Child",117.15,119.96000000000001,2.8100000000000023,PC,Conversational turns:PC
648,Conversational turns,"Parent,Child",119.83,126.35,6.519999999999996,PC,Conversational turns:PC
649,Conversational turns,"Parent,Child",121.59,126.35,4.759999999999991,PC,Conversational turns:PC
650,Conversational turns,"Parent,Child",123.37,126.35,2.9799999999999898,PC,Conversational turns:PC
651,Conversational turns,"Parent,Child",126.32,128.86,2.5400000000000205,PC,Conversational turns:PC
652,Conversational turns,"Parent,Child",133.73,139.54,5.810000000000002,PC,Conversational turns:PC
653,Conversational turns,"Parent,Child",140.54,147.02,6.480000000000018,PC,Conversational turns:PC
654,Conversational turns,"Parent,Child",142.81,147.02,4.210000000000008,PC,Conversational turns:PC
655,Conversational turns,"Parent,Child",144.88,147.02,2.140000000000015,PC,Conversational turns:PC
656,Conversational turns,"Parent,Child",150.91,158.59,7.680000000000007,PC,Conversational turns:PC
657,Conversational turns,"Parent,Child",163.74,168.19,4.449999999999989,PC,Conversational turns:PC
658,Conversational turns,"Parent,Child",261.82,267.26,5.439999999999998,PC,Conversational turns:PC
659,Conversational turns,"Parent,Child",294.56,302.21,7.649999999999977,PC,Conversational turns:PC
660,Conversational turns,"Parent,Child",296.62,302.21,5.589999999999975,PC,Conversational turns:PC
661,Conversational turns,"Parent,Child",302.51,307.56,5.050000000000011,PC,Conversational turns:PC
662,Conversational turns,"Parent,Child",303.67,307.56,3.8899999999999864,PC,Conversational turns:PC
663,Conversational turns,"Parent,Child",332.04,338.96,6.919999999999959,PC,Conversational turns:PC
664,Conversational turns,"Parent,Child",336.03,338.96,2.930000000000007,PC,Conversational turns:PC
665,Conversational turns,"Parent,Child",15.96,18.45,2.4899999999999984,CP,Conversational turns:CP
666,Conversational turns,"Parent,Child",31.23,34.72,3.4899999999999984,CP,Conversational turns:CP
667,Conversational turns,"Parent,Child",83.35,88.96000000000001,5.610000000000014,CP,Conversational turns:CP
668,Conversational turns,"Parent,Child",85.57,88.96000000000001,3.390000000000015,CP,Conversational turns:CP
669,Conversational turns,"Parent,Child",90.88,95.22,4.340000000000003,CP,Conversational turns:CP
670,Conversational turns,"Parent,Child",118.78,121.37,2.5900000000000034,CP,Conversational turns:CP
671,Conversational turns,"Parent,Child",125.25,127.28,2.030000000000001,CP,Conversational turns:CP
672,Conversational turns,"Parent,Child",128.14,132.42,4.280000000000001,CP,Conversational turns:CP
673,Conversational turns,"Parent,Child",138.02,142.0,3.9799999999999898,CP,Conversational turns:CP
674,Conversational turns,"Parent,Child",146.48,152.07,5.590000000000003,CP,Conversational turns:CP
675,Conversational turns,"Parent,Child",164.75,170.79,6.039999999999992,CP,Conversational turns:CP
676,Conversational turns,"Parent,Child",266.6,269.01,2.409999999999968,CP,Conversational turns:CP
677,Conversational turns,"Parent,Child",300.09,303.59,3.5,CP,Conversational turns:CP
678,Conversational turns,"Parent,Child",305.42,311.33,5.909999999999968,CP,Conversational turns:CP
679,Conversational turns,"Parent,Child",337.64,341.96,4.319999999999993,CP,Conversational turns:CP
680,Conversational turns,"Parent,Child",386.04,387.6,1.5600000000000023,CP,Conversational turns:CP
681,Conversational turns,"Parent,Child",404.26,407.69,3.430000000000007,CP,Conversational turns:CP
682,Conversational turns,"Parent,Child",408.05,411.81,3.759999999999991,CP,Conversational turns:CP
683,Conversational turns,"Parent,Child",10.54,18.45,7.91,PCP,Conversational turns:PCP
684,Conversational turns,"Parent,Child",27.74,34.72,6.98,PCP,Conversational turns:PCP
685,Conversational turns,"Parent,Child",29.13,34.72,5.59,PCP,Conversational turns:PCP
686,Conversational turns,"Parent,Child",81.15,88.96000000000001,7.810000000000002,PCP,Conversational turns:PCP
687,Conversational turns,"Parent,Child",82.85,88.96000000000001,6.110000000000014,PCP,Conversational turns:PCP
688,Conversational turns,"Parent,Child",87.92,95.22,7.299999999999997,PCP,Conversational turns:PCP
689,Conversational turns,"Parent,Child",114.87,121.37,6.5,PCP,Conversational turns:PCP
690,Conversational turns,"Parent,Child",117.15,121.37,4.219999999999999,PCP,Conversational turns:PCP
691,Conversational turns,"Parent,Child",119.83,127.28,7.450000000000003,PCP,Conversational turns:PCP
692,Conversational turns,"Parent,Child",121.59,127.28,5.689999999999998,PCP,Conversational turns:PCP
693,Conversational turns,"Parent,Child",123.37,127.28,3.9099999999999966,PCP,Conversational turns:PCP
694,Conversational turns,"Parent,Child",126.32,132.42,6.099999999999994,PCP,Conversational turns:PCP
695,Conversational turns,"Parent,Child",133.73,142.0,8.27000000000001,PCP,Conversational turns:PCP
696,Conversational turns,"Parent,Child",140.54,152.07,11.530000000000001,PCP,Conversational turns:PCP
697,Conversational turns,"Parent,Child",142.81,152.07,9.259999999999991,PCP,Conversational turns:PCP
698,Conversational turns,"Parent,Child",144.88,152.07,7.189999999999998,PCP,Conversational turns:PCP
699,Conversational turns,"Parent,Child",163.74,170.79,7.049999999999983,PCP,Conversational turns:PCP
700,Conversational turns,"Parent,Child",261.82,269.01,7.189999999999998,PCP,Conversational turns:PCP
701,Conversational turns,"Parent,Child",294.56,303.59,9.029999999999973,PCP,Conversational turns:PCP
702,Conversational turns,"Parent,Child",296.62,303.59,6.96999999999997,PCP,Conversational turns:PCP
