,col base,action base,col count,action count,hist,bins
507,action,Conversational turns,action:sub_action,robot text:try again,[0 0 0 4 0 2 2],[-3 -2 -1  0  1  2  3  4]
508,action,Conversational turns,action:sub_action,start-end:end,[2 0 0 0 0 0 2],[-3 -2 -1  0  1  2  3  4]
509,action,Conversational turns,action:sub_action,start-end:start,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
510,action,Joint attention,action,Child affect,[3 3 1 5 4 0 2],[-3 -2 -1  0  1  2  3  4]
511,action,Joint attention,action,Child gaze,[2 1 0 1 2 0 0],[-3 -2 -1  0  1  2  3  4]
512,action,Joint attention,action,Child gesture,[0 0 0 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
513,action,Joint attention,action,Child prop manipulation,[3 1 1 1 1 2 2],[-3 -2 -1  0  1  2  3  4]
514,action,Joint attention,action,Child utterance,[3 2 2 1 2 0 2],[-3 -2 -1  0  1  2  3  4]
515,action,Joint attention,action,Conversational turns,[4 4 8 4 3 1 2],[-3 -2 -1  0  1  2  3  4]
516,action,Joint attention,action,Mutual gaze,[1 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
517,action,Joint attention,action,Parent affect,[1 0 1 1 1 1 1],[-3 -2 -1  0  1  2  3  4]
518,action,Joint attention,action,Parent affective touch,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
519,action,Joint attention,action,Parent gaze,[ 4  2  0 20  6  3  4],[-3 -2 -1  0  1  2  3  4]
520,action,Joint attention,action,Parent gesture,[2 0 1 0 0 2 0],[-3 -2 -1  0  1  2  3  4]
521,action,Joint attention,action,Parent prop manipulation,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
522,action,Joint attention,action,Parent utterance,[3 1 7 4 4 4 2],[-3 -2 -1  0  1  2  3  4]
523,action,Joint attention,action,Verbal scaffolding,[3 1 7 4 4 4 2],[-3 -2 -1  0  1  2  3  4]
524,action,Joint attention,action,robot pointing,[2 0 0 0 1 1 2],[-3 -2 -1  0  1  2  3  4]
525,action,Joint attention,action,robot text,[5 4 4 1 1 7 3],[-3 -2 -1  0  1  2  3  4]
526,action,Joint attention,action,start-end,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
527,action,Joint attention,sub_action,CP,[1 2 2 0 2 0 1],[-3 -2 -1  0  1  2  3  4]
528,action,Joint attention,sub_action,CPC,[1 2 1 0 1 0 1],[-3 -2 -1  0  1  2  3  4]
529,action,Joint attention,sub_action,MG,[1 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
530,action,Joint attention,sub_action,PC,[1 0 3 2 0 1 0],[-3 -2 -1  0  1  2  3  4]
531,action,Joint attention,sub_action,PCP,[1 0 2 2 0 0 0],[-3 -2 -1  0  1  2  3  4]
532,action,Joint attention,sub_action,affective,[1 0 1 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
533,action,Joint attention,sub_action,affective touch,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
534,action,Joint attention,sub_action,child,[ 5  1  1 14  1  5  2],[-3 -2 -1  0  1  2  3  4]
535,action,Joint attention,sub_action,cognitive,[1 1 4 1 2 3 2],[-3 -2 -1  0  1  2  3  4]
536,action,Joint attention,sub_action,correction,[0 0 1 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
537,action,Joint attention,sub_action,end,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
538,action,Joint attention,sub_action,instruction translation,[1 0 2 2 1 1 0],[-3 -2 -1  0  1  2  3  4]
539,action,Joint attention,sub_action,missing data,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
540,action,Joint attention,sub_action,other,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
541,action,Joint attention,sub_action,parent,[1 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
542,action,Joint attention,sub_action,pick up,[1 0 0 0 0 3 0],[-3 -2 -1  0  1  2  3  4]
543,action,Joint attention,sub_action,point at prop,[4 0 1 0 1 3 3],[-3 -2 -1  0  1  2  3  4]
544,action,Joint attention,sub_action,positive 1,[0 1 2 2 1 0 1],[-3 -2 -1  0  1  2  3  4]
545,action,Joint attention,sub_action,positive 2,[3 2 0 2 4 1 2],[-3 -2 -1  0  1  2  3  4]
546,action,Joint attention,sub_action,positive 3,[1 0 0 2 0 0 0],[-3 -2 -1  0  1  2  3  4]
547,action,Joint attention,sub_action,positive feedback,[2 2 2 1 0 0 1],[-3 -2 -1  0  1  2  3  4]
548,action,Joint attention,sub_action,put down,[0 1 0 0 0 1 1],[-3 -2 -1  0  1  2  3  4]
549,action,Joint attention,sub_action,scaffolding,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
550,action,Joint attention,sub_action,start,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
551,action,Joint attention,sub_action,tablet,[ 5  5  0 14 15  0  8],[-3 -2 -1  0  1  2  3  4]
552,action,Joint attention,sub_action,teach,[2 0 0 0 0 2 1],[-3 -2 -1  0  1  2  3  4]
553,action,Joint attention,sub_action,technical,[0 0 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
554,action,Joint attention,sub_action,try again,[0 1 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
555,action,Joint attention,sub_action,utterance,[6 3 9 5 6 4 4],[-3 -2 -1  0  1  2  3  4]
556,action,Joint attention,action:sub_action,Child affect:positive 1,[0 1 1 2 1 0 0],[-3 -2 -1  0  1  2  3  4]
557,action,Joint attention,action:sub_action,Child affect:positive 2,[2 2 0 2 3 0 2],[-3 -2 -1  0  1  2  3  4]
558,action,Joint attention,action:sub_action,Child affect:positive 3,[1 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
559,action,Joint attention,action:sub_action,Child gaze:parent,[1 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
560,action,Joint attention,action:sub_action,Child gaze:tablet,[1 1 0 0 2 0 0],[-3 -2 -1  0  1  2  3  4]
561,action,Joint attention,action:sub_action,Child gesture:point at prop,[0 0 0 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
562,action,Joint attention,action:sub_action,Child prop manipulation:child,[3 1 1 1 1 2 2],[-3 -2 -1  0  1  2  3  4]
563,action,Joint attention,action:sub_action,Child utterance:utterance,[3 2 2 1 2 0 2],[-3 -2 -1  0  1  2  3  4]
564,action,Joint attention,action:sub_action,Conversational turns:CP,[1 2 2 0 2 0 1],[-3 -2 -1  0  1  2  3  4]
565,action,Joint attention,action:sub_action,Conversational turns:CPC,[1 2 1 0 1 0 1],[-3 -2 -1  0  1  2  3  4]
566,action,Joint attention,action:sub_action,Conversational turns:PC,[1 0 3 2 0 1 0],[-3 -2 -1  0  1  2  3  4]
567,action,Joint attention,action:sub_action,Conversational turns:PCP,[1 0 2 2 0 0 0],[-3 -2 -1  0  1  2  3  4]
568,action,Joint attention,action:sub_action,Joint attention:tablet,[2 2 0 7 7 0 4],[-3 -2 -1  0  1  2  3  4]
569,action,Joint attention,action:sub_action,Mutual gaze:MG,[1 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
570,action,Joint attention,action:sub_action,Parent affect:positive 1,[0 0 1 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
571,action,Joint attention,action:sub_action,Parent affect:positive 2,[1 0 0 0 1 1 0],[-3 -2 -1  0  1  2  3  4]
572,action,Joint attention,action:sub_action,Parent affect:positive 3,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
573,action,Joint attention,action:sub_action,Parent affective touch:affective touch,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
574,action,Joint attention,action:sub_action,Parent gaze:child,[ 2  0  0 13  0  3  0],[-3 -2 -1  0  1  2  3  4]
575,action,Joint attention,action:sub_action,Parent gaze:tablet,[2 2 0 7 6 0 4],[-3 -2 -1  0  1  2  3  4]
576,action,Joint attention,action:sub_action,Parent gesture:point at prop,[2 0 1 0 0 2 0],[-3 -2 -1  0  1  2  3  4]
577,action,Joint attention,action:sub_action,Parent prop manipulation:parent,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
578,action,Joint attention,action:sub_action,Parent utterance:missing data,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
579,action,Joint attention,action:sub_action,Parent utterance:utterance,[3 1 7 4 4 4 2],[-3 -2 -1  0  1  2  3  4]
580,action,Joint attention,action:sub_action,Verbal scaffolding:affective,[1 0 1 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
581,action,Joint attention,action:sub_action,Verbal scaffolding:cognitive,[1 1 4 1 2 3 2],[-3 -2 -1  0  1  2  3  4]
582,action,Joint attention,action:sub_action,Verbal scaffolding:instruction translation,[1 0 2 2 1 1 0],[-3 -2 -1  0  1  2  3  4]
583,action,Joint attention,action:sub_action,Verbal scaffolding:scaffolding,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
584,action,Joint attention,action:sub_action,Verbal scaffolding:technical,[0 0 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
585,action,Joint attention,action:sub_action,robot pointing:point at prop,[2 0 0 0 1 1 2],[-3 -2 -1  0  1  2  3  4]
586,action,Joint attention,action:sub_action,robot text:correction,[0 0 1 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
587,action,Joint attention,action:sub_action,robot text:other,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
588,action,Joint attention,action:sub_action,robot text:pick up,[1 0 0 0 0 3 0],[-3 -2 -1  0  1  2  3  4]
589,action,Joint attention,action:sub_action,robot text:positive feedback,[2 2 2 1 0 0 1],[-3 -2 -1  0  1  2  3  4]
590,action,Joint attention,action:sub_action,robot text:put down,[0 1 0 0 0 1 1],[-3 -2 -1  0  1  2  3  4]
591,action,Joint attention,action:sub_action,robot text:teach,[2 0 0 0 0 2 1],[-3 -2 -1  0  1  2  3  4]
592,action,Joint attention,action:sub_action,robot text:try again,[0 1 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
593,action,Joint attention,action:sub_action,start-end:end,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
594,action,Joint attention,action:sub_action,start-end:start,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
595,action,Mutual gaze,action,Child affect,[0 0 1 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
596,action,Mutual gaze,action,Child gaze,[0 0 1 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
597,action,Mutual gaze,action,Child gesture,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
598,action,Mutual gaze,action,Child prop manipulation,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
599,action,Mutual gaze,action,Child utterance,[0 1 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
600,action,Mutual gaze,action,Conversational turns,[0 2 0 2 1 0 0],[-3 -2 -1  0  1  2  3  4]
601,action,Mutual gaze,action,Joint attention,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
602,action,Mutual gaze,action,Parent affect,[0 1 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
603,action,Mutual gaze,action,Parent affective touch,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
604,action,Mutual gaze,action,Parent gaze,[0 0 1 1 1 0 0],[-3 -2 -1  0  1  2  3  4]
605,action,Mutual gaze,action,Parent gesture,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
606,action,Mutual gaze,action,Parent prop manipulation,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
607,action,Mutual gaze,action,Parent utterance,[0 0 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
608,action,Mutual gaze,action,Verbal scaffolding,[0 0 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
609,action,Mutual gaze,action,robot pointing,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
610,action,Mutual gaze,action,robot text,[1 0 0 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
611,action,Mutual gaze,action,start-end,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
612,action,Mutual gaze,sub_action,CP,[0 1 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
613,action,Mutual gaze,sub_action,CPC,[0 1 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
614,action,Mutual gaze,sub_action,MG,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
615,action,Mutual gaze,sub_action,PC,[0 0 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
616,action,Mutual gaze,sub_action,PCP,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
617,action,Mutual gaze,sub_action,affective,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
618,action,Mutual gaze,sub_action,affective touch,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
619,action,Mutual gaze,sub_action,child,[0 0 1 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
620,action,Mutual gaze,sub_action,cognitive,[0 0 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
621,action,Mutual gaze,sub_action,correction,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
622,action,Mutual gaze,sub_action,end,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
623,action,Mutual gaze,sub_action,instruction translation,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
624,action,Mutual gaze,sub_action,missing data,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
625,action,Mutual gaze,sub_action,other,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
626,action,Mutual gaze,sub_action,parent,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
627,action,Mutual gaze,sub_action,pick up,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
628,action,Mutual gaze,sub_action,point at prop,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
629,action,Mutual gaze,sub_action,positive 1,[0 1 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
630,action,Mutual gaze,sub_action,positive 2,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
631,action,Mutual gaze,sub_action,positive 3,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
632,action,Mutual gaze,sub_action,positive feedback,[0 0 0 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
633,action,Mutual gaze,sub_action,put down,[1 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
634,action,Mutual gaze,sub_action,scaffolding,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
635,action,Mutual gaze,sub_action,start,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
636,action,Mutual gaze,sub_action,tablet,[0 0 0 3 0 0 0],[-3 -2 -1  0  1  2  3  4]
637,action,Mutual gaze,sub_action,teach,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
638,action,Mutual gaze,sub_action,technical,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
639,action,Mutual gaze,sub_action,try again,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
640,action,Mutual gaze,sub_action,utterance,[0 1 0 1 1 0 0],[-3 -2 -1  0  1  2  3  4]
641,action,Mutual gaze,action:sub_action,Child affect:positive 1,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
642,action,Mutual gaze,action:sub_action,Child affect:positive 2,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
643,action,Mutual gaze,action:sub_action,Child affect:positive 3,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
644,action,Mutual gaze,action:sub_action,Child gaze:parent,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
645,action,Mutual gaze,action:sub_action,Child gaze:tablet,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
646,action,Mutual gaze,action:sub_action,Child gesture:point at prop,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
647,action,Mutual gaze,action:sub_action,Child prop manipulation:child,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
648,action,Mutual gaze,action:sub_action,Child utterance:utterance,[0 1 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
649,action,Mutual gaze,action:sub_action,Conversational turns:CP,[0 1 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
650,action,Mutual gaze,action:sub_action,Conversational turns:CPC,[0 1 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
651,action,Mutual gaze,action:sub_action,Conversational turns:PC,[0 0 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
652,action,Mutual gaze,action:sub_action,Conversational turns:PCP,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
653,action,Mutual gaze,action:sub_action,Joint attention:tablet,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
654,action,Mutual gaze,action:sub_action,Mutual gaze:MG,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
655,action,Mutual gaze,action:sub_action,Parent affect:positive 1,[0 1 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
656,action,Mutual gaze,action:sub_action,Parent affect:positive 2,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
657,action,Mutual gaze,action:sub_action,Parent affect:positive 3,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
658,action,Mutual gaze,action:sub_action,Parent affective touch:affective touch,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
659,action,Mutual gaze,action:sub_action,Parent gaze:child,[0 0 1 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
660,action,Mutual gaze,action:sub_action,Parent gaze:tablet,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
661,action,Mutual gaze,action:sub_action,Parent gesture:point at prop,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
662,action,Mutual gaze,action:sub_action,Parent prop manipulation:parent,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
663,action,Mutual gaze,action:sub_action,Parent utterance:missing data,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
664,action,Mutual gaze,action:sub_action,Parent utterance:utterance,[0 0 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
665,action,Mutual gaze,action:sub_action,Verbal scaffolding:affective,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
666,action,Mutual gaze,action:sub_action,Verbal scaffolding:cognitive,[0 0 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
667,action,Mutual gaze,action:sub_action,Verbal scaffolding:instruction translation,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
668,action,Mutual gaze,action:sub_action,Verbal scaffolding:scaffolding,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
669,action,Mutual gaze,action:sub_action,Verbal scaffolding:technical,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
670,action,Mutual gaze,action:sub_action,robot pointing:point at prop,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
671,action,Mutual gaze,action:sub_action,robot text:correction,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
672,action,Mutual gaze,action:sub_action,robot text:other,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
673,action,Mutual gaze,action:sub_action,robot text:pick up,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
674,action,Mutual gaze,action:sub_action,robot text:positive feedback,[0 0 0 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
675,action,Mutual gaze,action:sub_action,robot text:put down,[1 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
676,action,Mutual gaze,action:sub_action,robot text:teach,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
677,action,Mutual gaze,action:sub_action,robot text:try again,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
678,action,Mutual gaze,action:sub_action,start-end:end,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
679,action,Mutual gaze,action:sub_action,start-end:start,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
680,action,Parent affect,action,Child affect,[2 0 1 1 1 1 2],[-3 -2 -1  0  1  2  3  4]
681,action,Parent affect,action,Child gaze,[1 0 1 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
682,action,Parent affect,action,Child gesture,[0 0 0 1 0 1 1],[-3 -2 -1  0  1  2  3  4]
683,action,Parent affect,action,Child prop manipulation,[1 0 1 0 0 0 2],[-3 -2 -1  0  1  2  3  4]
684,action,Parent affect,action,Child utterance,[3 0 2 2 0 0 1],[-3 -2 -1  0  1  2  3  4]
685,action,Parent affect,action,Conversational turns,[2 0 2 4 1 0 2],[-3 -2 -1  0  1  2  3  4]
686,action,Parent affect,action,Joint attention,[1 2 0 2 1 0 0],[-3 -2 -1  0  1  2  3  4]
687,action,Parent affect,action,Mutual gaze,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
688,action,Parent affect,action,Parent affective touch,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
689,action,Parent affect,action,Parent gaze,[2 2 1 2 1 1 0],[-3 -2 -1  0  1  2  3  4]
690,action,Parent affect,action,Parent gesture,[0 0 0 1 1 0 0],[-3 -2 -1  0  1  2  3  4]
691,action,Parent affect,action,Parent prop manipulation,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
692,action,Parent affect,action,Parent utterance,[1 0 1 1 3 0 0],[-3 -2 -1  0  1  2  3  4]
693,action,Parent affect,action,Verbal scaffolding,[1 0 1 1 3 0 0],[-3 -2 -1  0  1  2  3  4]
694,action,Parent affect,action,robot pointing,[0 0 0 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
695,action,Parent affect,action,robot text,[0 3 2 1 0 1 1],[-3 -2 -1  0  1  2  3  4]
696,action,Parent affect,action,start-end,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
697,action,Parent affect,sub_action,CP,[1 0 1 1 0 0 1],[-3 -2 -1  0  1  2  3  4]
698,action,Parent affect,sub_action,CPC,[1 0 1 1 0 0 1],[-3 -2 -1  0  1  2  3  4]
699,action,Parent affect,sub_action,MG,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
700,action,Parent affect,sub_action,PC,[0 0 0 1 1 0 0],[-3 -2 -1  0  1  2  3  4]
701,action,Parent affect,sub_action,PCP,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
702,action,Parent affect,sub_action,affective,[1 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
703,action,Parent affect,sub_action,affective touch,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
704,action,Parent affect,sub_action,child,[2 0 2 0 0 1 2],[-3 -2 -1  0  1  2  3  4]
705,action,Parent affect,sub_action,cognitive,[0 0 1 1 2 0 0],[-3 -2 -1  0  1  2  3  4]
706,action,Parent affect,sub_action,correction,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
707,action,Parent affect,sub_action,end,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
708,action,Parent affect,sub_action,instruction translation,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
709,action,Parent affect,sub_action,missing data,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
710,action,Parent affect,sub_action,other,[0 1 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
711,action,Parent affect,sub_action,parent,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
712,action,Parent affect,sub_action,pick up,[0 1 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
713,action,Parent affect,sub_action,point at prop,[0 0 0 2 1 1 2],[-3 -2 -1  0  1  2  3  4]
714,action,Parent affect,sub_action,positive 1,[0 0 1 0 1 1 1],[-3 -2 -1  0  1  2  3  4]
715,action,Parent affect,sub_action,positive 2,[3 2 1 2 1 0 1],[-3 -2 -1  0  1  2  3  4]
716,action,Parent affect,sub_action,positive 3,[0 1 1 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
717,action,Parent affect,sub_action,positive feedback,[0 0 0 1 0 1 0],[-3 -2 -1  0  1  2  3  4]
718,action,Parent affect,sub_action,put down,[0 1 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
719,action,Parent affect,sub_action,scaffolding,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
720,action,Parent affect,sub_action,start,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
721,action,Parent affect,sub_action,tablet,[3 4 0 5 2 0 0],[-3 -2 -1  0  1  2  3  4]
722,action,Parent affect,sub_action,teach,[0 0 0 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
723,action,Parent affect,sub_action,technical,[0 0 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
724,action,Parent affect,sub_action,try again,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
725,action,Parent affect,sub_action,utterance,[4 0 3 3 3 0 1],[-3 -2 -1  0  1  2  3  4]
726,action,Parent affect,action:sub_action,Child affect:positive 1,[0 0 0 0 1 1 1],[-3 -2 -1  0  1  2  3  4]
727,action,Parent affect,action:sub_action,Child affect:positive 2,[2 0 0 1 0 0 1],[-3 -2 -1  0  1  2  3  4]
728,action,Parent affect,action:sub_action,Child affect:positive 3,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
729,action,Parent affect,action:sub_action,Child gaze:parent,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
730,action,Parent affect,action:sub_action,Child gaze:tablet,[1 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
731,action,Parent affect,action:sub_action,Child gesture:point at prop,[0 0 0 1 0 1 1],[-3 -2 -1  0  1  2  3  4]
732,action,Parent affect,action:sub_action,Child prop manipulation:child,[1 0 1 0 0 0 2],[-3 -2 -1  0  1  2  3  4]
733,action,Parent affect,action:sub_action,Child utterance:utterance,[3 0 2 2 0 0 1],[-3 -2 -1  0  1  2  3  4]
734,action,Parent affect,action:sub_action,Conversational turns:CP,[1 0 1 1 0 0 1],[-3 -2 -1  0  1  2  3  4]
735,action,Parent affect,action:sub_action,Conversational turns:CPC,[1 0 1 1 0 0 1],[-3 -2 -1  0  1  2  3  4]
736,action,Parent affect,action:sub_action,Conversational turns:PC,[0 0 0 1 1 0 0],[-3 -2 -1  0  1  2  3  4]
737,action,Parent affect,action:sub_action,Conversational turns:PCP,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
738,action,Parent affect,action:sub_action,Joint attention:tablet,[1 2 0 2 1 0 0],[-3 -2 -1  0  1  2  3  4]
739,action,Parent affect,action:sub_action,Mutual gaze:MG,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
740,action,Parent affect,action:sub_action,Parent affect:positive 1,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
741,action,Parent affect,action:sub_action,Parent affect:positive 2,[1 2 1 1 1 0 0],[-3 -2 -1  0  1  2  3  4]
742,action,Parent affect,action:sub_action,Parent affect:positive 3,[0 1 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
