,col base,action base,col count,action count,hist,bins
532,action,Parent prop manipulation,sub_action,end,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
533,action,Parent prop manipulation,sub_action,other,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
534,action,Parent prop manipulation,sub_action,parent,[1 5 7 4 0 1 1],[-3 -2 -1  0  1  2  3  4]
535,action,Parent prop manipulation,sub_action,pick up,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
536,action,Parent prop manipulation,sub_action,point at prop,[0 0 0 1 1 1 0],[-3 -2 -1  0  1  2  3  4]
537,action,Parent prop manipulation,sub_action,positive 1,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
538,action,Parent prop manipulation,sub_action,positive 2,[0 0 0 0 1 1 1],[-3 -2 -1  0  1  2  3  4]
539,action,Parent prop manipulation,sub_action,positive feedback,[0 0 0 2 2 1 0],[-3 -2 -1  0  1  2  3  4]
540,action,Parent prop manipulation,sub_action,put down,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
541,action,Parent prop manipulation,sub_action,song,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
542,action,Parent prop manipulation,sub_action,start,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
543,action,Parent prop manipulation,sub_action,tablet,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
544,action,Parent prop manipulation,sub_action,teach,[0 0 0 0 2 1 0],[-3 -2 -1  0  1  2  3  4]
545,action,Parent prop manipulation,sub_action,technical,[2 0 1 0 0 0 2],[-3 -2 -1  0  1  2  3  4]
546,action,Parent prop manipulation,sub_action,try again,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
547,action,Parent prop manipulation,sub_action,utterance,[1 4 3 2 1 2 3],[-3 -2 -1  0  1  2  3  4]
548,action,Parent prop manipulation,action:sub_action,Child affect:positive 1,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
549,action,Parent prop manipulation,action:sub_action,Child affect:positive 2,[0 0 0 0 1 1 1],[-3 -2 -1  0  1  2  3  4]
550,action,Parent prop manipulation,action:sub_action,Child gaze:parent,[0 1 0 0 0 1 1],[-3 -2 -1  0  1  2  3  4]
551,action,Parent prop manipulation,action:sub_action,Child gaze:tablet,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
552,action,Parent prop manipulation,action:sub_action,Child gesture:point at prop,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
553,action,Parent prop manipulation,action:sub_action,Child prop manipulation:child,[2 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
554,action,Parent prop manipulation,action:sub_action,Child utterance:utterance,[0 1 1 0 0 2 1],[-3 -2 -1  0  1  2  3  4]
555,action,Parent prop manipulation,action:sub_action,Conversational turns:CP,[0 1 1 0 0 1 1],[-3 -2 -1  0  1  2  3  4]
556,action,Parent prop manipulation,action:sub_action,Conversational turns:CPC,[0 1 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
557,action,Parent prop manipulation,action:sub_action,Conversational turns:PC,[0 0 0 1 1 0 0],[-3 -2 -1  0  1  2  3  4]
558,action,Parent prop manipulation,action:sub_action,Conversational turns:PCP,[0 0 0 1 1 0 0],[-3 -2 -1  0  1  2  3  4]
559,action,Parent prop manipulation,action:sub_action,Non-verbal scaffolding:technical,[1 0 1 0 0 0 2],[-3 -2 -1  0  1  2  3  4]
560,action,Parent prop manipulation,action:sub_action,Parent gesture:point at prop,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
561,action,Parent prop manipulation,action:sub_action,Parent prop manipulation:parent,[1 4 7 4 0 0 0],[-3 -2 -1  0  1  2  3  4]
562,action,Parent prop manipulation,action:sub_action,Parent utterance:utterance,[1 3 2 2 1 0 2],[-3 -2 -1  0  1  2  3  4]
563,action,Parent prop manipulation,action:sub_action,Verbal scaffolding:affective,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
564,action,Parent prop manipulation,action:sub_action,Verbal scaffolding:cognitive,[0 3 2 2 1 0 1],[-3 -2 -1  0  1  2  3  4]
565,action,Parent prop manipulation,action:sub_action,Verbal scaffolding:technical,[1 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
566,action,Parent prop manipulation,action:sub_action,robot pointing:point at prop,[0 0 0 1 1 1 0],[-3 -2 -1  0  1  2  3  4]
567,action,Parent prop manipulation,action:sub_action,robot text:other,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
568,action,Parent prop manipulation,action:sub_action,robot text:pick up,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
569,action,Parent prop manipulation,action:sub_action,robot text:positive feedback,[0 0 0 2 2 1 0],[-3 -2 -1  0  1  2  3  4]
570,action,Parent prop manipulation,action:sub_action,robot text:put down,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
571,action,Parent prop manipulation,action:sub_action,robot text:song,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
572,action,Parent prop manipulation,action:sub_action,robot text:teach,[0 0 0 0 2 1 0],[-3 -2 -1  0  1  2  3  4]
573,action,Parent prop manipulation,action:sub_action,robot text:try again,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
574,action,Parent prop manipulation,action:sub_action,start-end:end,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
575,action,Parent prop manipulation,action:sub_action,start-end:start,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
576,action,Parent utterance,action,Child affect,[2 3 0 0 2 0 2],[-3 -2 -1  0  1  2  3  4]
577,action,Parent utterance,action,Child gaze,[ 8  8 11  0  5  5  7],[-3 -2 -1  0  1  2  3  4]
578,action,Parent utterance,action,Child gesture,[0 1 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
579,action,Parent utterance,action,Child prop manipulation,[7 3 1 8 6 3 1],[-3 -2 -1  0  1  2  3  4]
580,action,Parent utterance,action,Child utterance,[3 2 2 3 3 1 2],[-3 -2 -1  0  1  2  3  4]
581,action,Parent utterance,action,Conversational turns,[ 6 15  8  8  5  6  6],[-3 -2 -1  0  1  2  3  4]
582,action,Parent utterance,action,Non-verbal scaffolding,[1 2 1 0 1 2 0],[-3 -2 -1  0  1  2  3  4]
583,action,Parent utterance,action,Parent gesture,[1 1 1 1 1 0 2],[-3 -2 -1  0  1  2  3  4]
584,action,Parent utterance,action,Parent prop manipulation,[3 4 1 0 2 4 4],[-3 -2 -1  0  1  2  3  4]
585,action,Parent utterance,action,Verbal scaffolding,[12 27 20 14  7  9 14],[-3 -2 -1  0  1  2  3  4]
586,action,Parent utterance,action,robot pointing,[0 0 5 8 1 0 2],[-3 -2 -1  0  1  2  3  4]
587,action,Parent utterance,action,robot text,[ 4  0 13 16  9  3 13],[-3 -2 -1  0  1  2  3  4]
588,action,Parent utterance,action,start-end,[0 0 0 0 1 0 1],[-3 -2 -1  0  1  2  3  4]
589,action,Parent utterance,sub_action,CP,[3 2 2 2 3 1 2],[-3 -2 -1  0  1  2  3  4]
590,action,Parent utterance,sub_action,CPC,[1 0 0 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
591,action,Parent utterance,sub_action,PC,[1 7 3 3 1 2 2],[-3 -2 -1  0  1  2  3  4]
592,action,Parent utterance,sub_action,PCP,[1 6 3 3 1 2 2],[-3 -2 -1  0  1  2  3  4]
593,action,Parent utterance,sub_action,affective,[1 2 4 2 0 1 1],[-3 -2 -1  0  1  2  3  4]
594,action,Parent utterance,sub_action,child,[7 3 1 8 6 3 1],[-3 -2 -1  0  1  2  3  4]
595,action,Parent utterance,sub_action,cognitive,[11 25 15 12  6  8 13],[-3 -2 -1  0  1  2  3  4]
596,action,Parent utterance,sub_action,end,[0 0 0 0 1 0 1],[-3 -2 -1  0  1  2  3  4]
597,action,Parent utterance,sub_action,other,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
598,action,Parent utterance,sub_action,parent,[ 5 10  2  0  6  6  6],[-3 -2 -1  0  1  2  3  4]
599,action,Parent utterance,sub_action,pick up,[1 0 6 2 3 0 4],[-3 -2 -1  0  1  2  3  4]
600,action,Parent utterance,sub_action,point at prop,[ 1  2  6 10  2  0  4],[-3 -2 -1  0  1  2  3  4]
601,action,Parent utterance,sub_action,positive 1,[1 3 0 0 1 0 2],[-3 -2 -1  0  1  2  3  4]
602,action,Parent utterance,sub_action,positive 2,[1 0 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
603,action,Parent utterance,sub_action,positive feedback,[0 0 2 3 2 3 6],[-3 -2 -1  0  1  2  3  4]
604,action,Parent utterance,sub_action,put down,[1 0 1 2 0 0 0],[-3 -2 -1  0  1  2  3  4]
605,action,Parent utterance,sub_action,song,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
606,action,Parent utterance,sub_action,start,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
607,action,Parent utterance,sub_action,tablet,[ 6  2 10  0  1  3  5],[-3 -2 -1  0  1  2  3  4]
608,action,Parent utterance,sub_action,teach,[2 0 3 8 4 0 3],[-3 -2 -1  0  1  2  3  4]
609,action,Parent utterance,sub_action,technical,[1 2 2 0 2 2 0],[-3 -2 -1  0  1  2  3  4]
610,action,Parent utterance,sub_action,try again,[0 0 1 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
611,action,Parent utterance,sub_action,utterance,[17 38 29 22 13 13 22],[-3 -2 -1  0  1  2  3  4]
612,action,Parent utterance,action:sub_action,Child affect:positive 1,[1 3 0 0 1 0 2],[-3 -2 -1  0  1  2  3  4]
613,action,Parent utterance,action:sub_action,Child affect:positive 2,[1 0 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
614,action,Parent utterance,action:sub_action,Child gaze:parent,[2 6 1 0 4 2 2],[-3 -2 -1  0  1  2  3  4]
615,action,Parent utterance,action:sub_action,Child gaze:tablet,[ 6  2 10  0  1  3  5],[-3 -2 -1  0  1  2  3  4]
616,action,Parent utterance,action:sub_action,Child gesture:point at prop,[0 1 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
617,action,Parent utterance,action:sub_action,Child prop manipulation:child,[7 3 1 8 6 3 1],[-3 -2 -1  0  1  2  3  4]
618,action,Parent utterance,action:sub_action,Child utterance:utterance,[3 2 2 3 3 1 2],[-3 -2 -1  0  1  2  3  4]
619,action,Parent utterance,action:sub_action,Conversational turns:CP,[3 2 2 2 3 1 2],[-3 -2 -1  0  1  2  3  4]
620,action,Parent utterance,action:sub_action,Conversational turns:CPC,[1 0 0 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
621,action,Parent utterance,action:sub_action,Conversational turns:PC,[1 7 3 3 1 2 2],[-3 -2 -1  0  1  2  3  4]
622,action,Parent utterance,action:sub_action,Conversational turns:PCP,[1 6 3 3 1 2 2],[-3 -2 -1  0  1  2  3  4]
623,action,Parent utterance,action:sub_action,Non-verbal scaffolding:technical,[1 2 1 0 1 2 0],[-3 -2 -1  0  1  2  3  4]
624,action,Parent utterance,action:sub_action,Parent gesture:point at prop,[1 1 1 1 1 0 2],[-3 -2 -1  0  1  2  3  4]
625,action,Parent utterance,action:sub_action,Parent prop manipulation:parent,[3 4 1 0 2 4 4],[-3 -2 -1  0  1  2  3  4]
626,action,Parent utterance,action:sub_action,Parent utterance:utterance,[14 36 27 19 10 12 20],[-3 -2 -1  0  1  2  3  4]
627,action,Parent utterance,action:sub_action,Verbal scaffolding:affective,[1 2 4 2 0 1 1],[-3 -2 -1  0  1  2  3  4]
628,action,Parent utterance,action:sub_action,Verbal scaffolding:cognitive,[11 25 15 12  6  8 13],[-3 -2 -1  0  1  2  3  4]
629,action,Parent utterance,action:sub_action,Verbal scaffolding:technical,[0 0 1 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
630,action,Parent utterance,action:sub_action,robot pointing:point at prop,[0 0 5 8 1 0 2],[-3 -2 -1  0  1  2  3  4]
631,action,Parent utterance,action:sub_action,robot text:other,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
632,action,Parent utterance,action:sub_action,robot text:pick up,[1 0 6 2 3 0 4],[-3 -2 -1  0  1  2  3  4]
633,action,Parent utterance,action:sub_action,robot text:positive feedback,[0 0 2 3 2 3 6],[-3 -2 -1  0  1  2  3  4]
634,action,Parent utterance,action:sub_action,robot text:put down,[1 0 1 2 0 0 0],[-3 -2 -1  0  1  2  3  4]
635,action,Parent utterance,action:sub_action,robot text:song,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
636,action,Parent utterance,action:sub_action,robot text:teach,[2 0 3 8 4 0 3],[-3 -2 -1  0  1  2  3  4]
637,action,Parent utterance,action:sub_action,robot text:try again,[0 0 1 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
638,action,Parent utterance,action:sub_action,start-end:end,[0 0 0 0 1 0 1],[-3 -2 -1  0  1  2  3  4]
639,action,Parent utterance,action:sub_action,start-end:start,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
640,action,Verbal scaffolding,action,Child affect,[1 2 0 0 2 0 1],[-3 -2 -1  0  1  2  3  4]
641,action,Verbal scaffolding,action,Child gaze,[7 5 7 0 4 4 6],[-3 -2 -1  0  1  2  3  4]
642,action,Verbal scaffolding,action,Child gesture,[0 1 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
643,action,Verbal scaffolding,action,Child prop manipulation,[6 3 1 8 6 3 1],[-3 -2 -1  0  1  2  3  4]
644,action,Verbal scaffolding,action,Child utterance,[1 1 1 2 3 1 1],[-3 -2 -1  0  1  2  3  4]
645,action,Verbal scaffolding,action,Conversational turns,[ 2 10  5  7  5  6  5],[-3 -2 -1  0  1  2  3  4]
646,action,Verbal scaffolding,action,Non-verbal scaffolding,[1 1 1 0 1 2 0],[-3 -2 -1  0  1  2  3  4]
647,action,Verbal scaffolding,action,Parent gesture,[1 1 1 1 1 0 1],[-3 -2 -1  0  1  2  3  4]
648,action,Verbal scaffolding,action,Parent prop manipulation,[3 4 1 0 2 4 4],[-3 -2 -1  0  1  2  3  4]
649,action,Verbal scaffolding,action,Parent utterance,[11 26 20 16  9 11 15],[-3 -2 -1  0  1  2  3  4]
650,action,Verbal scaffolding,action,robot pointing,[0 0 5 5 1 0 2],[-3 -2 -1  0  1  2  3  4]
651,action,Verbal scaffolding,action,robot text,[ 3  0 12 10  9  3 12],[-3 -2 -1  0  1  2  3  4]
652,action,Verbal scaffolding,action,start-end,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
653,action,Verbal scaffolding,sub_action,CP,[1 1 1 1 3 1 1],[-3 -2 -1  0  1  2  3  4]
654,action,Verbal scaffolding,sub_action,CPC,[1 0 0 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
655,action,Verbal scaffolding,sub_action,PC,[0 5 2 3 1 2 2],[-3 -2 -1  0  1  2  3  4]
656,action,Verbal scaffolding,sub_action,PCP,[0 4 2 3 1 2 2],[-3 -2 -1  0  1  2  3  4]
657,action,Verbal scaffolding,sub_action,affective,[1 1 4 2 0 1 1],[-3 -2 -1  0  1  2  3  4]
658,action,Verbal scaffolding,sub_action,child,[6 3 1 8 6 3 1],[-3 -2 -1  0  1  2  3  4]
659,action,Verbal scaffolding,sub_action,cognitive,[10 25 15 12  6  7 11],[-3 -2 -1  0  1  2  3  4]
660,action,Verbal scaffolding,sub_action,end,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
661,action,Verbal scaffolding,sub_action,other,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
662,action,Verbal scaffolding,sub_action,parent,[5 7 2 0 6 6 5],[-3 -2 -1  0  1  2  3  4]
663,action,Verbal scaffolding,sub_action,pick up,[1 0 5 1 3 0 4],[-3 -2 -1  0  1  2  3  4]
664,action,Verbal scaffolding,sub_action,point at prop,[1 2 6 7 2 0 3],[-3 -2 -1  0  1  2  3  4]
665,action,Verbal scaffolding,sub_action,positive 1,[1 2 0 0 1 0 1],[-3 -2 -1  0  1  2  3  4]
666,action,Verbal scaffolding,sub_action,positive 2,[0 0 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
667,action,Verbal scaffolding,sub_action,positive feedback,[0 0 2 2 2 3 5],[-3 -2 -1  0  1  2  3  4]
668,action,Verbal scaffolding,sub_action,put down,[1 0 1 2 0 0 0],[-3 -2 -1  0  1  2  3  4]
669,action,Verbal scaffolding,sub_action,song,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
670,action,Verbal scaffolding,sub_action,start,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
671,action,Verbal scaffolding,sub_action,tablet,[5 2 6 0 0 2 5],[-3 -2 -1  0  1  2  3  4]
672,action,Verbal scaffolding,sub_action,teach,[1 0 3 4 4 0 3],[-3 -2 -1  0  1  2  3  4]
673,action,Verbal scaffolding,sub_action,technical,[1 1 2 0 2 2 0],[-3 -2 -1  0  1  2  3  4]
674,action,Verbal scaffolding,sub_action,try again,[0 0 1 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
675,action,Verbal scaffolding,sub_action,utterance,[12 27 21 18 12 12 16],[-3 -2 -1  0  1  2  3  4]
676,action,Verbal scaffolding,action:sub_action,Child affect:positive 1,[1 2 0 0 1 0 1],[-3 -2 -1  0  1  2  3  4]
677,action,Verbal scaffolding,action:sub_action,Child affect:positive 2,[0 0 0 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
678,action,Verbal scaffolding,action:sub_action,Child gaze:parent,[2 3 1 0 4 2 1],[-3 -2 -1  0  1  2  3  4]
679,action,Verbal scaffolding,action:sub_action,Child gaze:tablet,[5 2 6 0 0 2 5],[-3 -2 -1  0  1  2  3  4]
680,action,Verbal scaffolding,action:sub_action,Child gesture:point at prop,[0 1 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
681,action,Verbal scaffolding,action:sub_action,Child prop manipulation:child,[6 3 1 8 6 3 1],[-3 -2 -1  0  1  2  3  4]
682,action,Verbal scaffolding,action:sub_action,Child utterance:utterance,[1 1 1 2 3 1 1],[-3 -2 -1  0  1  2  3  4]
683,action,Verbal scaffolding,action:sub_action,Conversational turns:CP,[1 1 1 1 3 1 1],[-3 -2 -1  0  1  2  3  4]
684,action,Verbal scaffolding,action:sub_action,Conversational turns:CPC,[1 0 0 0 0 1 0],[-3 -2 -1  0  1  2  3  4]
685,action,Verbal scaffolding,action:sub_action,Conversational turns:PC,[0 5 2 3 1 2 2],[-3 -2 -1  0  1  2  3  4]
686,action,Verbal scaffolding,action:sub_action,Conversational turns:PCP,[0 4 2 3 1 2 2],[-3 -2 -1  0  1  2  3  4]
687,action,Verbal scaffolding,action:sub_action,Non-verbal scaffolding:technical,[1 1 1 0 1 2 0],[-3 -2 -1  0  1  2  3  4]
688,action,Verbal scaffolding,action:sub_action,Parent gesture:point at prop,[1 1 1 1 1 0 1],[-3 -2 -1  0  1  2  3  4]
689,action,Verbal scaffolding,action:sub_action,Parent prop manipulation:parent,[3 4 1 0 2 4 4],[-3 -2 -1  0  1  2  3  4]
690,action,Verbal scaffolding,action:sub_action,Parent utterance:utterance,[11 26 20 16  9 11 15],[-3 -2 -1  0  1  2  3  4]
691,action,Verbal scaffolding,action:sub_action,Verbal scaffolding:affective,[1 1 4 2 0 1 1],[-3 -2 -1  0  1  2  3  4]
692,action,Verbal scaffolding,action:sub_action,Verbal scaffolding:cognitive,[10 25 15 12  6  7 11],[-3 -2 -1  0  1  2  3  4]
693,action,Verbal scaffolding,action:sub_action,Verbal scaffolding:technical,[0 0 1 0 1 0 0],[-3 -2 -1  0  1  2  3  4]
694,action,Verbal scaffolding,action:sub_action,robot pointing:point at prop,[0 0 5 5 1 0 2],[-3 -2 -1  0  1  2  3  4]
695,action,Verbal scaffolding,action:sub_action,robot text:other,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
696,action,Verbal scaffolding,action:sub_action,robot text:pick up,[1 0 5 1 3 0 4],[-3 -2 -1  0  1  2  3  4]
697,action,Verbal scaffolding,action:sub_action,robot text:positive feedback,[0 0 2 2 2 3 5],[-3 -2 -1  0  1  2  3  4]
698,action,Verbal scaffolding,action:sub_action,robot text:put down,[1 0 1 2 0 0 0],[-3 -2 -1  0  1  2  3  4]
699,action,Verbal scaffolding,action:sub_action,robot text:song,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
700,action,Verbal scaffolding,action:sub_action,robot text:teach,[1 0 3 4 4 0 3],[-3 -2 -1  0  1  2  3  4]
701,action,Verbal scaffolding,action:sub_action,robot text:try again,[0 0 1 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
702,action,Verbal scaffolding,action:sub_action,start-end:end,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
703,action,Verbal scaffolding,action:sub_action,start-end:start,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
704,action,robot pointing,action,Child affect,[0 0 1 1 1 0 0],[-3 -2 -1  0  1  2  3  4]
705,action,robot pointing,action,Child gaze,[1 1 1 3 3 2 0],[-3 -2 -1  0  1  2  3  4]
706,action,robot pointing,action,Child gesture,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
707,action,robot pointing,action,Child prop manipulation,[0 3 1 1 0 2 1],[-3 -2 -1  0  1  2  3  4]
708,action,robot pointing,action,Child utterance,[0 0 2 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
709,action,robot pointing,action,Conversational turns,[0 0 4 2 2 0 1],[-3 -2 -1  0  1  2  3  4]
710,action,robot pointing,action,Non-verbal scaffolding,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
711,action,robot pointing,action,Parent gesture,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
712,action,robot pointing,action,Parent prop manipulation,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
713,action,robot pointing,action,Parent utterance,[2 0 1 6 4 1 0],[-3 -2 -1  0  1  2  3  4]
714,action,robot pointing,action,Verbal scaffolding,[2 0 0 5 4 1 0],[-3 -2 -1  0  1  2  3  4]
715,action,robot pointing,action,robot text,[8 3 0 0 2 6 2],[-3 -2 -1  0  1  2  3  4]
716,action,robot pointing,action,start-end,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
717,action,robot pointing,sub_action,CP,[0 0 2 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
718,action,robot pointing,sub_action,CPC,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
719,action,robot pointing,sub_action,PC,[0 0 1 1 1 0 0],[-3 -2 -1  0  1  2  3  4]
720,action,robot pointing,sub_action,PCP,[0 0 1 1 1 0 0],[-3 -2 -1  0  1  2  3  4]
721,action,robot pointing,sub_action,affective,[1 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
722,action,robot pointing,sub_action,child,[0 3 1 1 0 2 1],[-3 -2 -1  0  1  2  3  4]
723,action,robot pointing,sub_action,cognitive,[1 0 0 5 4 1 0],[-3 -2 -1  0  1  2  3  4]
724,action,robot pointing,sub_action,end,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
725,action,robot pointing,sub_action,other,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
726,action,robot pointing,sub_action,parent,[0 1 1 3 0 0 0],[-3 -2 -1  0  1  2  3  4]
727,action,robot pointing,sub_action,pick up,[0 0 0 0 1 2 0],[-3 -2 -1  0  1  2  3  4]
728,action,robot pointing,sub_action,point at prop,[10  6  0  0  1  4  0],[-3 -2 -1  0  1  2  3  4]
729,action,robot pointing,sub_action,positive 1,[0 0 0 1 1 0 0],[-3 -2 -1  0  1  2  3  4]
730,action,robot pointing,sub_action,positive 2,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
731,action,robot pointing,sub_action,positive feedback,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
732,action,robot pointing,sub_action,put down,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
733,action,robot pointing,sub_action,song,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
734,action,robot pointing,sub_action,start,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
735,action,robot pointing,sub_action,tablet,[1 0 0 1 3 2 0],[-3 -2 -1  0  1  2  3  4]
736,action,robot pointing,sub_action,teach,[8 3 0 0 1 2 2],[-3 -2 -1  0  1  2  3  4]
737,action,robot pointing,sub_action,technical,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
738,action,robot pointing,sub_action,try again,[0 0 0 0 0 2 0],[-3 -2 -1  0  1  2  3  4]
739,action,robot pointing,sub_action,utterance,[2 0 3 6 4 1 1],[-3 -2 -1  0  1  2  3  4]
740,action,robot pointing,action:sub_action,Child affect:positive 1,[0 0 0 1 1 0 0],[-3 -2 -1  0  1  2  3  4]
741,action,robot pointing,action:sub_action,Child affect:positive 2,[0 0 1 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
742,action,robot pointing,action:sub_action,Child gaze:parent,[0 1 1 2 0 0 0],[-3 -2 -1  0  1  2  3  4]
743,action,robot pointing,action:sub_action,Child gaze:tablet,[1 0 0 1 3 2 0],[-3 -2 -1  0  1  2  3  4]
744,action,robot pointing,action:sub_action,Child gesture:point at prop,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
745,action,robot pointing,action:sub_action,Child prop manipulation:child,[0 3 1 1 0 2 1],[-3 -2 -1  0  1  2  3  4]
746,action,robot pointing,action:sub_action,Child utterance:utterance,[0 0 2 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
747,action,robot pointing,action:sub_action,Conversational turns:CP,[0 0 2 0 0 0 1],[-3 -2 -1  0  1  2  3  4]
748,action,robot pointing,action:sub_action,Conversational turns:CPC,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
749,action,robot pointing,action:sub_action,Conversational turns:PC,[0 0 1 1 1 0 0],[-3 -2 -1  0  1  2  3  4]
750,action,robot pointing,action:sub_action,Conversational turns:PCP,[0 0 1 1 1 0 0],[-3 -2 -1  0  1  2  3  4]
751,action,robot pointing,action:sub_action,Non-verbal scaffolding:technical,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
752,action,robot pointing,action:sub_action,Parent gesture:point at prop,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
753,action,robot pointing,action:sub_action,Parent prop manipulation:parent,[0 0 0 1 0 0 0],[-3 -2 -1  0  1  2  3  4]
754,action,robot pointing,action:sub_action,Parent utterance:utterance,[2 0 1 6 4 1 0],[-3 -2 -1  0  1  2  3  4]
755,action,robot pointing,action:sub_action,Verbal scaffolding:affective,[1 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
756,action,robot pointing,action:sub_action,Verbal scaffolding:cognitive,[1 0 0 5 4 1 0],[-3 -2 -1  0  1  2  3  4]
757,action,robot pointing,action:sub_action,Verbal scaffolding:technical,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
758,action,robot pointing,action:sub_action,robot pointing:point at prop,[10  6  0  0  1  4  0],[-3 -2 -1  0  1  2  3  4]
759,action,robot pointing,action:sub_action,robot text:other,[0 0 0 0 0 0 0],[-3 -2 -1  0  1  2  3  4]
760,action,robot pointing,action:sub_action,robot text:pick up,[0 0 0 0 1 2 0],[-3 -2 -1  0  1  2  3  4]
