,Child utterance,Child gaze,Child affect,Child gesture,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gesture,Child prop manipulation,Parent prop manipulation,robot pointing,robot text,start-end,Conversational turns,time
804,0,1,0,0,0,0,0,0,0,0,0,0,0,0,406.05
805,0,1,0,0,1,1,0,0,0,0,0,0,0,1,406.55
806,0,1,0,0,1,1,0,0,0,0,0,0,0,1,407.05
807,0,1,0,0,1,1,0,0,0,0,0,0,0,1,407.55
808,0,1,0,0,1,1,0,0,0,0,0,0,0,1,408.05
809,0,1,0,0,1,1,0,0,0,0,0,0,0,1,408.55
810,0,1,0,0,1,1,0,0,0,0,0,0,0,1,409.05
811,0,1,0,0,1,1,0,0,0,0,0,1,0,1,409.55
812,0,1,0,0,1,1,0,0,0,0,0,1,0,1,410.05
813,0,1,0,0,0,0,0,0,0,0,0,1,0,1,410.55
814,0,1,1,0,0,0,0,0,0,0,0,1,0,1,411.05
815,1,1,1,0,0,0,0,0,0,0,0,1,0,1,411.55
816,1,1,1,0,1,1,0,0,0,0,0,1,0,1,412.05
817,0,1,1,0,1,1,0,0,0,0,0,1,0,1,412.55
818,0,1,0,0,1,1,0,0,0,0,0,0,0,1,413.05
819,1,1,0,0,1,1,0,0,0,0,0,0,0,1,413.55
820,1,1,0,0,0,0,0,0,0,0,0,0,0,1,414.05
821,1,1,0,0,1,0,0,0,0,0,0,0,0,1,414.55
822,0,1,0,0,1,0,0,0,0,0,0,0,0,1,415.05
823,0,1,0,0,1,0,0,0,0,0,0,0,0,1,415.55
824,0,1,0,0,1,0,0,0,0,0,0,0,0,1,416.05
825,0,1,0,0,1,0,0,0,0,0,0,0,0,0,416.55
826,0,1,0,0,1,0,0,0,0,0,0,0,0,0,417.05
827,0,0,0,0,1,0,0,0,0,0,0,0,0,0,417.55
828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418.05
829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418.55
830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419.05
831,0,0,0,0,0,0,0,0,0,0,0,0,1,0,419.55
