,Child utterance,Child gaze,Child affect,Child gesture,Parent utterance,Verbal scaffolding,Non-verbal scaffolding,Parent gaze,Parent affect,Parent gesture,Parent affective touch,Child prop manipulation,robot pointing,robot text,start-end,Conversational turns,Joint attention,Mutual gaze,time
496,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,255.92
497,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,256.42
498,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,256.92
499,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,257.42
500,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,257.92
501,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,258.42
502,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,258.92
503,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,259.42
504,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,259.92
505,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,260.42
506,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,260.92
507,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,261.42
508,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,261.92
509,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,262.42
510,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,262.92
511,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,263.42
512,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,263.92
513,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,264.42
514,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,264.92
515,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,265.42
516,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,265.92
517,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,266.42
518,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,266.92
519,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,267.42
520,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,267.92
521,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,268.42
522,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,268.92
523,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,269.42
524,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,269.92
525,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,270.42
526,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,270.92
527,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,271.42
528,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,271.92
529,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,272.42
530,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,272.92
531,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,273.42
532,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,273.92
533,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,274.42
534,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,274.92
535,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,275.42
536,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,275.92
537,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,276.42
538,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,276.92
539,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,277.42
540,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,277.92
541,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,278.42
542,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,278.92
543,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,279.42
544,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,279.92
545,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,280.42
546,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,280.92
547,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,281.42
548,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,281.92
549,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,282.42
550,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,282.92
551,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,283.42
552,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.92
553,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284.42
554,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,284.92
555,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,285.42
556,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,285.92
557,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,286.42
558,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,286.92
559,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,287.42
560,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,287.92
561,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,288.42
562,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,288.92
563,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,289.42
564,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,289.92
565,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,290.42
566,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,290.92
567,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,291.42
568,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,291.92
569,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,292.42
570,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,292.92
571,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,293.42
572,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,293.92
573,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,294.42
574,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,294.92
575,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,295.42
576,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,295.92
577,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,296.42
578,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,296.92
579,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,297.42
580,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,297.92
581,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,298.42
582,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,298.92
583,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,299.42
584,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,299.92
585,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,300.42
586,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,300.92
587,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,301.42
588,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,301.92
589,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,302.42
590,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,302.92
591,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.42
592,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.92
593,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.42
594,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.92
595,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.42
596,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.92
597,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.42
598,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.92
599,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.42
600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.92
601,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.42
602,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.92
603,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,309.42
604,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,309.92
605,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,310.42
606,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,310.92
607,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,311.42
608,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,311.92
609,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,312.42
610,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,312.92
611,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,313.42
612,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,313.92
613,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,314.42
614,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,314.92
615,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,315.42
616,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,315.92
617,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,316.42
618,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,316.92
619,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,317.42
620,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,317.92
621,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,318.42
622,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,318.92
623,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,319.42
624,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,319.92
625,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,320.42
626,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,320.92
627,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,321.42
628,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,321.92
629,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,322.42
630,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,322.92
631,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,323.42
632,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,323.92
633,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,324.42
634,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,324.92
635,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,325.42
636,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,325.92
637,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,326.42
638,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,326.92
639,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,327.42
640,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,327.92
641,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,328.42
642,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,328.92
643,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,329.42
644,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,329.92
645,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,330.42
646,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,330.92
647,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,331.42
648,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,331.92
649,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,332.42
650,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,332.92
651,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,333.42
652,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,333.92
653,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,334.42
654,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,334.92
655,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,335.42
656,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,335.92
657,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,336.42
658,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,336.92
659,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,337.42
660,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,337.92
661,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,338.42
662,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,338.92
663,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,339.42
664,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,339.92
665,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,340.42
666,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,340.92
667,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,341.42
668,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,341.92
669,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,342.42
670,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,342.92
671,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,343.42
672,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,343.92
673,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,344.42
674,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,344.92
675,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,345.42
676,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,345.92
677,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,346.42
678,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,346.92
679,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,347.42
680,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,347.92
681,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,348.42
682,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,348.92
683,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,349.42
684,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,349.92
685,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,350.42
686,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,350.92
687,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,351.42
688,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,351.92
689,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,352.42
690,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,352.92
691,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,353.42
692,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,353.92
693,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,354.42
694,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,354.92
695,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,355.42
696,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,355.92
697,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,356.42
698,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,356.92
699,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.42
700,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.92
701,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,358.42
702,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,358.92
703,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,359.42
704,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,359.92
705,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,360.42
706,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,360.92
707,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,361.42
708,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,361.92
709,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,362.42
710,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,362.92
711,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,363.42
712,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,363.92
713,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,364.42
714,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,364.92
715,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,365.42
716,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,365.92
717,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366.42
718,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366.92
719,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367.42
720,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367.92
721,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368.42
722,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368.92
723,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369.42
724,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369.92
725,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.42
726,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.92
727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.42
728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.92
729,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.42
730,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.92
731,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.42
