,action,who,s_time,e_time,t_time,sub_action,action:sub_action
338,Child prop manipulation,Child,198.64,199.57999999999998,0.94,child,Child prop manipulation:child
339,Child prop manipulation,Child,202.96,203.56,0.6,child,Child prop manipulation:child
340,Child prop manipulation,Child,217.67000000000002,219.13,1.46,child,Child prop manipulation:child
341,Child prop manipulation,Child,241.51,242.27,0.76,child,Child prop manipulation:child
342,Child prop manipulation,Child,242.53,243.05,0.52,child,Child prop manipulation:child
343,Child prop manipulation,Child,247.79,248.53,0.74,child,Child prop manipulation:child
344,Child prop manipulation,Child,248.68,249.08,0.4,child,Child prop manipulation:child
345,Child prop manipulation,Child,266.08,266.64,0.56,child,Child prop manipulation:child
346,Child prop manipulation,Child,271.56,272.04,0.48,child,Child prop manipulation:child
347,Child prop manipulation,Child,280.0,280.8,0.8,child,Child prop manipulation:child
348,Child prop manipulation,Child,285.02,285.52,0.5,child,Child prop manipulation:child
349,Child prop manipulation,Child,286.31,286.55,0.24,child,Child prop manipulation:child
350,Child prop manipulation,Child,288.59000000000003,289.69,1.1,child,Child prop manipulation:child
351,Child prop manipulation,Child,320.55,321.69,1.14,child,Child prop manipulation:child
352,Child prop manipulation,Child,329.68,330.28,0.6,child,Child prop manipulation:child
353,Child prop manipulation,Child,348.1,348.68,0.58,child,Child prop manipulation:child
354,Child prop manipulation,Child,353.65,354.05,0.4,child,Child prop manipulation:child
355,Child prop manipulation,Child,361.95,362.43,0.48,child,Child prop manipulation:child
356,Child prop manipulation,Child,362.99,363.25,0.26,child,Child prop manipulation:child
357,robot pointing,robot,26.2,26.96,0.76,point at prop,robot pointing:point at prop
358,robot pointing,robot,34.2,35.08,0.88,point at prop,robot pointing:point at prop
359,robot pointing,robot,42.14,43.28,1.14,point at prop,robot pointing:point at prop
360,robot pointing,robot,50.14,51.58,1.44,point at prop,robot pointing:point at prop
361,robot pointing,robot,61.76,63.36,1.6,point at prop,robot pointing:point at prop
362,robot pointing,robot,81.1,84.08,2.98,point at prop,robot pointing:point at prop
363,robot pointing,robot,111.36,114.03999999999999,2.68,point at prop,robot pointing:point at prop
364,robot pointing,robot,138.4,141.56,3.16,point at prop,robot pointing:point at prop
365,robot pointing,robot,163.22,166.02,2.8,point at prop,robot pointing:point at prop
366,robot pointing,robot,185.64,188.54,2.9,point at prop,robot pointing:point at prop
367,robot pointing,robot,213.48,216.48,3.0,point at prop,robot pointing:point at prop
368,robot pointing,robot,217.85,220.89,3.04,point at prop,robot pointing:point at prop
369,robot pointing,robot,222.74,225.46,2.72,point at prop,robot pointing:point at prop
370,robot pointing,robot,227.13,230.49,3.36,point at prop,robot pointing:point at prop
371,robot pointing,robot,232.84,235.8,2.96,point at prop,robot pointing:point at prop
372,robot text,robot,14.62,15.62,1.0,other,robot text:other
373,robot text,robot,15.97,17.23,1.26,other,robot text:other
374,robot text,robot,19.34,72.82,53.48,song,robot text:song
375,robot text,robot,76.02,77.98,1.96,other,robot text:other
376,robot text,robot,81.1,84.08,2.98,teach,robot text:teach
377,robot text,robot,86.16,88.48,2.32,pick up,robot text:pick up
378,robot text,robot,91.98,95.02000000000001,3.04,positive feedback,robot text:positive feedback
379,robot text,robot,96.78,99.6,2.82,put down,robot text:put down
380,robot text,robot,106.96000000000001,110.02000000000001,3.06,positive feedback,robot text:positive feedback
381,robot text,robot,111.36,114.03999999999999,2.68,teach,robot text:teach
382,robot text,robot,116.05,118.78999999999999,2.74,pick up,robot text:pick up
383,robot text,robot,121.76,124.58,2.82,positive feedback,robot text:positive feedback
384,robot text,robot,126.22,129.18,2.96,put down,robot text:put down
385,robot text,robot,133.24,136.32,3.08,positive feedback,robot text:positive feedback
386,robot text,robot,138.4,141.56,3.16,teach,robot text:teach
387,robot text,robot,142.95,145.59,2.64,pick up,robot text:pick up
388,robot text,robot,148.36,151.36,3.0,positive feedback,robot text:positive feedback
389,robot text,robot,153.12,155.72,2.6,put down,robot text:put down
390,robot text,robot,157.92000000000002,160.84,2.92,positive feedback,robot text:positive feedback
391,robot text,robot,163.22,166.02,2.8,teach,robot text:teach
392,robot text,robot,168.01,170.51,2.5,pick up,robot text:pick up
393,robot text,robot,172.64,175.66,3.02,positive feedback,robot text:positive feedback
394,robot text,robot,177.22,179.98,2.76,put down,robot text:put down
395,robot text,robot,181.46,184.46,3.0,positive feedback,robot text:positive feedback
396,robot text,robot,185.64,188.54,2.9,teach,robot text:teach
397,robot text,robot,190.34,193.36,3.02,pick up,robot text:pick up
398,robot text,robot,194.76,198.0,3.24,positive feedback,robot text:positive feedback
399,robot text,robot,199.24,202.88,3.64,put down,robot text:put down
400,robot text,robot,204.22,207.38,3.16,positive feedback,robot text:positive feedback
401,robot text,robot,208.88,211.14,2.26,other,robot text:other
402,robot text,robot,213.48,216.48,3.0,teach,robot text:teach
403,robot text,robot,217.85,220.89,3.04,teach,robot text:teach
404,robot text,robot,222.74,225.46,2.72,teach,robot text:teach
405,robot text,robot,227.13,230.49,3.36,teach,robot text:teach
406,robot text,robot,232.84,235.8,2.96,teach,robot text:teach
407,robot text,robot,236.97,239.87,2.9,pick up,robot text:pick up
408,robot text,robot,243.68,246.82,3.14,positive feedback,robot text:positive feedback
409,robot text,robot,248.48,251.4,2.92,put down,robot text:put down
410,robot text,robot,253.16,256.0,2.84,positive feedback,robot text:positive feedback
411,robot text,robot,257.64,260.54,2.9,pick up,robot text:pick up
412,robot text,robot,267.8,270.8,3.0,positive feedback,robot text:positive feedback
413,robot text,robot,272.36,275.38,3.02,put down,robot text:put down
414,robot text,robot,276.4,279.46,3.06,positive feedback,robot text:positive feedback
415,robot text,robot,280.96,283.72,2.76,pick up,robot text:pick up
416,robot text,robot,285.4,288.64,3.24,positive feedback,robot text:positive feedback
417,robot text,robot,290.26,292.56,2.3,put down,robot text:put down
418,robot text,robot,294.2,297.56,3.36,positive feedback,robot text:positive feedback
419,robot text,robot,298.94,302.5,3.56,pick up,robot text:pick up
420,robot text,robot,313.24,315.92,2.68,pick up,robot text:pick up
421,robot text,robot,322.36,324.96,2.6,positive feedback,robot text:positive feedback
422,robot text,robot,326.8,329.5,2.7,put down,robot text:put down
423,robot text,robot,331.26,334.3,3.04,positive feedback,robot text:positive feedback
424,robot text,robot,336.08,338.44,2.36,pick up,robot text:pick up
425,robot text,robot,349.62,352.58,2.96,positive feedback,robot text:positive feedback
426,robot text,robot,354.28,357.0,2.72,put down,robot text:put down
427,robot text,robot,358.5,361.12,2.62,positive feedback,robot text:positive feedback
428,start-end,start-end,11.12,11.2,0.08,start,start-end:start
429,start-end,start-end,361.56,361.76,0.2,end,start-end:end
430,Conversational turns,"Parent,Child",52.34,56.4,4.059999999999995,PC,Conversational turns:PC
431,Conversational turns,"Parent,Child",56.51,61.94,5.43,PC,Conversational turns:PC
432,Conversational turns,"Parent,Child",64.43,71.08,6.6499999999999915,PC,Conversational turns:PC
433,Conversational turns,"Parent,Child",93.2,96.68,3.480000000000004,PC,Conversational turns:PC
434,Conversational turns,"Parent,Child",130.68,137.73,7.049999999999983,PC,Conversational turns:PC
435,Conversational turns,"Parent,Child",132.65,137.73,5.079999999999984,PC,Conversational turns:PC
436,Conversational turns,"Parent,Child",140.85,142.65,1.8000000000000114,PC,Conversational turns:PC
437,Conversational turns,"Parent,Child",156.92000000000002,162.72,5.799999999999983,PC,Conversational turns:PC
438,Conversational turns,"Parent,Child",167.45,169.96,2.5100000000000193,PC,Conversational turns:PC
439,Conversational turns,"Parent,Child",220.957,223.965,3.0080000000000098,PC,Conversational turns:PC
440,Conversational turns,"Parent,Child",221.68099999999998,223.965,2.2840000000000202,PC,Conversational turns:PC
441,Conversational turns,"Parent,Child",234.24,238.34,4.099999999999994,PC,Conversational turns:PC
442,Conversational turns,"Parent,Child",252.214,253.731,1.516999999999996,PC,Conversational turns:PC
443,Conversational turns,"Parent,Child",294.649,302.457,7.807999999999993,PC,Conversational turns:PC
444,Conversational turns,"Parent,Child",296.791,302.457,5.665999999999997,PC,Conversational turns:PC
445,Conversational turns,"Parent,Child",321.541,325.716,4.175000000000011,PC,Conversational turns:PC
446,Conversational turns,"Parent,Child",341.549,347.133,5.584000000000003,PC,Conversational turns:PC
447,Conversational turns,"Parent,Child",344.899,347.133,2.2339999999999804,PC,Conversational turns:PC
448,Conversational turns,"Parent,Child",54.86,57.05,2.1899999999999977,CP,Conversational turns:CP
449,Conversational turns,"Parent,Child",59.34,63.06,3.719999999999999,CP,Conversational turns:CP
450,Conversational turns,"Parent,Child",69.78,74.65,4.8700000000000045,CP,Conversational turns:CP
451,Conversational turns,"Parent,Child",95.8,100.03999999999999,4.239999999999995,CP,Conversational turns:CP
452,Conversational turns,"Parent,Child",114.6,119.9,5.300000000000011,CP,Conversational turns:CP
453,Conversational turns,"Parent,Child",136.93,141.81,4.8799999999999955,CP,Conversational turns:CP
454,Conversational turns,"Parent,Child",142.17000000000002,144.12,1.9499999999999886,CP,Conversational turns:CP
455,Conversational turns,"Parent,Child",161.66,167.85,6.189999999999998,CP,Conversational turns:CP
456,Conversational turns,"Parent,Child",167.27,170.85,3.579999999999984,CP,Conversational turns:CP
457,Conversational turns,"Parent,Child",180.25,183.48,3.2299999999999898,CP,Conversational turns:CP
458,Conversational turns,"Parent,Child",208.05,210.41,2.359999999999985,CP,Conversational turns:CP
459,Conversational turns,"Parent,Child",237.55700000000002,240.848,3.290999999999997,CP,Conversational turns:CP
460,Conversational turns,"Parent,Child",293.182,295.533,2.350999999999999,CP,Conversational turns:CP
461,Conversational turns,"Parent,Child",334.532,337.683,3.1510000000000105,CP,Conversational turns:CP
462,Conversational turns,"Parent,Child",346.06600000000003,347.83299999999997,1.766999999999939,CP,Conversational turns:CP
463,Conversational turns,"Parent,Child",52.34,57.05,4.709999999999994,PCP,Conversational turns:PCP
464,Conversational turns,"Parent,Child",56.51,63.06,6.550000000000004,PCP,Conversational turns:PCP
465,Conversational turns,"Parent,Child",64.43,74.65,10.219999999999999,PCP,Conversational turns:PCP
466,Conversational turns,"Parent,Child",93.2,100.03999999999999,6.839999999999989,PCP,Conversational turns:PCP
467,Conversational turns,"Parent,Child",130.68,141.81,11.129999999999995,PCP,Conversational turns:PCP
468,Conversational turns,"Parent,Child",132.65,141.81,9.159999999999997,PCP,Conversational turns:PCP
469,Conversational turns,"Parent,Child",140.85,144.12,3.2700000000000102,PCP,Conversational turns:PCP
470,Conversational turns,"Parent,Child",156.92000000000002,167.85,10.929999999999978,PCP,Conversational turns:PCP
471,Conversational turns,"Parent,Child",234.24,240.848,6.608000000000004,PCP,Conversational turns:PCP
472,Conversational turns,"Parent,Child",341.549,347.83299999999997,6.283999999999992,PCP,Conversational turns:PCP
473,Conversational turns,"Parent,Child",344.899,347.83299999999997,2.933999999999969,PCP,Conversational turns:PCP
474,Conversational turns,"Parent,Child",54.86,61.94,7.079999999999998,CPC,Conversational turns:CPC
475,Conversational turns,"Parent,Child",59.34,71.08,11.739999999999995,CPC,Conversational turns:CPC
476,Conversational turns,"Parent,Child",136.93,142.65,5.719999999999999,CPC,Conversational turns:CPC
477,Conversational turns,"Parent,Child",161.66,169.96,8.300000000000011,CPC,Conversational turns:CPC
478,Conversational turns,"Parent,Child",293.182,302.457,9.274999999999977,CPC,Conversational turns:CPC
479,Conversational turns,"Parent,Child",334.532,347.133,12.600999999999999,CPC,Conversational turns:CPC
480,Joint attention,"Parent,Child",8.06,9.34,1.2799999999999994,tablet,Joint attention:tablet
481,Joint attention,"Parent,Child",11.12,11.88,0.7600000000000016,tablet,Joint attention:tablet
482,Joint attention,"Parent,Child",13.71,18.67,4.960000000000001,tablet,Joint attention:tablet
483,Joint attention,"Parent,Child",23.11,36.69,13.579999999999998,tablet,Joint attention:tablet
484,Joint attention,"Parent,Child",38.21,42.49,4.280000000000001,tablet,Joint attention:tablet
485,Joint attention,"Parent,Child",43.28,44.1,0.8200000000000003,tablet,Joint attention:tablet
486,Joint attention,"Parent,Child",45.62,47.84,2.220000000000006,tablet,Joint attention:tablet
487,Joint attention,"Parent,Child",52.58,53.28,0.7000000000000028,tablet,Joint attention:tablet
488,Joint attention,"Parent,Child",55.34,56.74,1.3999999999999986,robot,Joint attention:robot
489,Joint attention,"Parent,Child",57.45,57.5,0.04999999999999716,tablet,Joint attention:tablet
490,Joint attention,"Parent,Child",59.89,60.81,0.9200000000000017,robot,Joint attention:robot
491,Joint attention,"Parent,Child",63.62,64.96,1.3399999999999963,tablet,Joint attention:tablet
492,Joint attention,"Parent,Child",65.52,65.87,0.3500000000000085,robot,Joint attention:robot
493,Joint attention,"Parent,Child",73.76,74.9,1.1400000000000006,tablet,Joint attention:tablet
494,Joint attention,"Parent,Child",76.78999999999999,83.53,6.740000000000009,tablet,Joint attention:tablet
495,Joint attention,"Parent,Child",86.88,92.8,5.920000000000002,tablet,Joint attention:tablet
496,Joint attention,"Parent,Child",93.82,94.92,1.1000000000000085,tablet,Joint attention:tablet
497,Joint attention,"Parent,Child",95.21000000000001,97.77000000000001,2.5600000000000023,tablet,Joint attention:tablet
498,Joint attention,"Parent,Child",98.56,101.28,2.719999999999999,tablet,Joint attention:tablet
499,Joint attention,"Parent,Child",101.82,109.53999999999999,7.719999999999999,tablet,Joint attention:tablet
500,Joint attention,"Parent,Child",110.75999999999999,116.17,5.410000000000011,tablet,Joint attention:tablet
501,Joint attention,"Parent,Child",117.42,117.75999999999999,0.3399999999999892,tablet,Joint attention:tablet
502,Joint attention,"Parent,Child",119.92,121.34,1.4200000000000017,tablet,Joint attention:tablet
503,Joint attention,"Parent,Child",123.74,136.5,12.760000000000005,tablet,Joint attention:tablet
504,Joint attention,"Parent,Child",137.52,139.2,1.6799999999999784,tablet,Joint attention:tablet
505,Joint attention,"Parent,Child",139.74,153.48,13.73999999999998,tablet,Joint attention:tablet
506,Joint attention,"Parent,Child",155.67000000000002,157.03,1.3599999999999852,tablet,Joint attention:tablet
507,Joint attention,"Parent,Child",157.48,161.96,4.480000000000018,tablet,Joint attention:tablet
508,Joint attention,"Parent,Child",163.84,164.35,0.5099999999999909,tablet,Joint attention:tablet
509,Joint attention,"Parent,Child",165.06,178.76,13.699999999999989,tablet,Joint attention:tablet
510,Joint attention,"Parent,Child",180.52,202.24,21.72,tablet,Joint attention:tablet
511,Joint attention,"Parent,Child",202.98,209.7,6.719999999999999,tablet,Joint attention:tablet
512,Joint attention,"Parent,Child",210.29,216.39,6.099999999999994,tablet,Joint attention:tablet
513,Joint attention,"Parent,Child",217.65,225.06,7.409999999999997,tablet,Joint attention:tablet
514,Joint attention,"Parent,Child",226.02,230.42000000000002,4.400000000000006,tablet,Joint attention:tablet
515,Joint attention,"Parent,Child",234.57999999999998,239.71,5.130000000000024,tablet,Joint attention:tablet
516,Joint attention,"Parent,Child",240.31,243.57,3.259999999999991,tablet,Joint attention:tablet
517,Joint attention,"Parent,Child",245.68,246.6,0.9199999999999875,tablet,Joint attention:tablet
518,Joint attention,"Parent,Child",247.3,248.56,1.259999999999991,tablet,Joint attention:tablet
519,Joint attention,"Parent,Child",253.22,258.56,5.340000000000003,tablet,Joint attention:tablet
520,Joint attention,"Parent,Child",260.1,261.7,1.599999999999966,tablet,Joint attention:tablet
521,Joint attention,"Parent,Child",264.48,273.48,9.0,tablet,Joint attention:tablet
522,Joint attention,"Parent,Child",274.5,275.82,1.3199999999999932,tablet,Joint attention:tablet
523,Joint attention,"Parent,Child",278.84000000000003,279.52,0.67999999999995,tablet,Joint attention:tablet
524,Joint attention,"Parent,Child",285.18,287.65999999999997,2.4799999999999613,tablet,Joint attention:tablet
525,Joint attention,"Parent,Child",290.04,290.36,0.3199999999999932,tablet,Joint attention:tablet
526,Joint attention,"Parent,Child",293.65999999999997,294.6,0.9400000000000546,robot,Joint attention:robot
527,Joint attention,"Parent,Child",295.89,296.42,0.5300000000000296,tablet,Joint attention:tablet
528,Joint attention,"Parent,Child",298.77,301.22,2.4500000000000455,tablet,Joint attention:tablet
529,Joint attention,"Parent,Child",302.81,303.21,0.39999999999997726,tablet,Joint attention:tablet
530,Joint attention,"Parent,Child",309.47,315.69,6.21999999999997,tablet,Joint attention:tablet
531,Joint attention,"Parent,Child",317.29,317.49,0.19999999999998863,tablet,Joint attention:tablet
532,Joint attention,"Parent,Child",318.75,319.73,0.9800000000000182,tablet,Joint attention:tablet
533,Joint attention,"Parent,Child",320.36,321.78,1.419999999999959,tablet,Joint attention:tablet
534,Joint attention,"Parent,Child",327.72,331.19,3.4699999999999704,tablet,Joint attention:tablet
535,Joint attention,"Parent,Child",337.72,346.83,9.109999999999957,tablet,Joint attention:tablet
536,Joint attention,"Parent,Child",348.23,351.40999999999997,3.17999999999995,tablet,Joint attention:tablet
537,Joint attention,"Parent,Child",352.21,355.31,3.1000000000000227,tablet,Joint attention:tablet
538,Joint attention,"Parent,Child",360.56,365.96,5.399999999999977,tablet,Joint attention:tablet
539,Mutual gaze,"Parent,Child",51.54,52.4,0.8599999999999994,MG,Mutual gaze:MG
540,Mutual gaze,"Parent,Child",53.71,53.95,0.240000000000002,MG,Mutual gaze:MG
541,Mutual gaze,"Parent,Child",66.94,67.58,0.6400000000000006,MG,Mutual gaze:MG
542,Mutual gaze,"Parent,Child",162.4,163.66,1.259999999999991,MG,Mutual gaze:MG
543,Mutual gaze,"Parent,Child",251.07,251.9,0.8300000000000125,MG,Mutual gaze:MG
544,Mutual gaze,"Parent,Child",324.72,326.17,1.4499999999999886,MG,Mutual gaze:MG
545,Mutual gaze,"Parent,Child",335.04,337.09000000000003,2.0500000000000114,MG,Mutual gaze:MG
